TIME,DOX2,DOX2_QC,DEPTH,station,PRES
2014-09-11,259.8537292480469,2.5,15.199999999999998,CCE2,15.316761
2014-09-12,262.6734313964844,2.5,15.199999999999998,CCE2,15.316761
2014-09-13,258.2860107421875,2.5,15.199999999999998,CCE2,15.316761
2014-09-14,262.18743896484375,2.5,15.199999999999998,CCE2,15.316761
2014-09-15,261.08673095703125,2.5,15.199999999999998,CCE2,15.316761
2014-09-16,263.7024841308594,2.5,15.199999999999998,CCE2,15.316761
2014-09-17,257.6613464355469,2.5,15.199999999999998,CCE2,15.316761
2014-09-18,260.3177795410156,2.5,15.199999999999998,CCE2,15.316761
2014-09-19,266.1614685058594,2.5,15.199999999999998,CCE2,15.316761
2014-09-20,273.3414001464844,2.5,15.199999999999998,CCE2,15.316761
2014-09-21,275.8634948730469,2.5,15.199999999999998,CCE2,15.316761
2014-09-22,268.9261169433594,2.5,15.199999999999998,CCE2,15.316761
2014-09-23,280.6343688964844,2.5,15.199999999999998,CCE2,15.316761
2014-09-24,263.9075622558594,2.5,15.199999999999998,CCE2,15.316761
2014-09-25,268.0446472167969,2.5,15.199999999999998,CCE2,15.316761
2014-09-26,269.2278747558594,2.5,15.199999999999998,CCE2,15.316761
2014-09-27,265.2955017089844,2.5,15.199999999999998,CCE2,15.316761
2014-09-28,265.2340393066406,2.5,15.199999999999998,CCE2,15.316761
2014-09-29,262.80938720703125,2.5,15.199999999999998,CCE2,15.316761
2014-09-30,265.1535949707031,2.5,15.199999999999998,CCE2,15.316761
2014-10-01,262.5971374511719,2.5,15.199999999999998,CCE2,15.316761
2014-10-02,266.0753479003906,2.5,15.199999999999998,CCE2,15.316761
2014-10-03,263.24237060546875,2.5,15.199999999999998,CCE2,15.316761
2014-10-04,266.4724426269531,2.5,15.199999999999998,CCE2,15.316761
2014-10-05,266.7696228027344,2.5,15.199999999999998,CCE2,15.316761
2014-10-06,261.4848327636719,2.5,15.199999999999998,CCE2,15.316761
2014-10-07,266.3933410644531,2.5,15.199999999999998,CCE2,15.316761
2014-10-08,254.0010986328125,2.5,15.199999999999998,CCE2,15.316761
2014-10-09,246.6766357421875,2.5,15.199999999999998,CCE2,15.316761
2014-10-10,252.10968017578125,2.5,15.199999999999998,CCE2,15.316761
2014-10-11,258.20428466796875,2.5,15.199999999999998,CCE2,15.316761
2014-10-12,255.00938415527344,2.5,15.199999999999998,CCE2,15.316761
2014-10-13,254.36790466308594,2.5,15.199999999999998,CCE2,15.316761
2014-10-14,260.7679138183594,2.5,15.199999999999998,CCE2,15.316761
2014-10-15,243.72264099121094,2.5,15.199999999999998,CCE2,15.316761
2014-10-16,249.0934600830078,2.5,15.199999999999998,CCE2,15.316761
2014-10-17,235.3954315185547,2.5,15.199999999999998,CCE2,15.316761
2014-10-18,244.26806640625,2.5,15.199999999999998,CCE2,15.316761
2014-10-19,240.23980712890625,2.5,15.199999999999998,CCE2,15.316761
2014-10-20,241.19541931152344,2.5,15.199999999999998,CCE2,15.316761
2014-10-21,247.68377685546875,2.5,15.199999999999998,CCE2,15.316761
2014-10-22,247.26768493652344,2.5,15.199999999999998,CCE2,15.316761
2014-10-23,249.7755889892578,2.5,15.199999999999998,CCE2,15.316761
2014-10-24,248.76788330078125,2.5,15.199999999999998,CCE2,15.316761
2014-10-25,252.352783203125,2.5,15.199999999999998,CCE2,15.316761
2014-10-26,256.9620056152344,2.5,15.199999999999998,CCE2,15.316761
2014-10-27,252.9845428466797,2.5,15.199999999999998,CCE2,15.316761
2014-10-28,254.1916961669922,2.5,15.199999999999998,CCE2,15.316761
2014-10-29,254.3103790283203,2.5,15.199999999999998,CCE2,15.316761
2014-10-30,269.8413391113281,2.5,15.199999999999998,CCE2,15.316761
2014-10-31,260.2313537597656,2.5,15.199999999999998,CCE2,15.316761
2014-11-01,255.4320831298828,2.5,15.199999999999998,CCE2,15.316761
2014-11-02,256.1648864746094,2.9583333,15.199999999999998,CCE2,15.316761
2014-11-03,255.6015625,3.0,15.199999999999998,CCE2,15.316761
2014-11-04,254.2843017578125,3.0,15.199999999999998,CCE2,15.316761
2014-11-05,255.0283966064453,3.0,15.199999999999998,CCE2,15.316761
2014-11-06,256.6668701171875,3.0,15.199999999999998,CCE2,15.316761
2014-11-07,255.0890350341797,3.0,15.199999999999998,CCE2,15.316761
2014-11-08,249.9017791748047,3.0,15.199999999999998,CCE2,15.316761
2014-11-09,246.888671875,3.0,15.199999999999998,CCE2,15.316761
2014-11-10,246.457763671875,3.0,15.199999999999998,CCE2,15.316761
2014-11-11,246.90997314453125,3.0,15.199999999999998,CCE2,15.316761
2014-11-12,248.8653564453125,3.0,15.199999999999998,CCE2,15.316761
2014-11-13,247.91648864746094,3.0,15.199999999999998,CCE2,15.316761
2014-11-14,250.7637939453125,3.0,15.199999999999998,CCE2,15.316761
2014-11-15,255.41148376464844,3.0,15.199999999999998,CCE2,15.316761
2014-11-16,252.3319091796875,3.0,15.199999999999998,CCE2,15.316761
2014-11-17,252.9480438232422,3.0,15.199999999999998,CCE2,15.316761
2014-11-18,253.3323974609375,3.0,15.199999999999998,CCE2,15.316761
2014-11-19,252.74945068359375,3.0,15.199999999999998,CCE2,15.316761
2014-11-20,252.6114959716797,3.0,15.199999999999998,CCE2,15.316761
2014-11-21,252.35743713378906,3.0,15.199999999999998,CCE2,15.316761
2014-11-22,252.53668212890625,3.0,15.199999999999998,CCE2,15.316761
2014-11-23,252.00376892089844,3.0,15.199999999999998,CCE2,15.316761
2014-11-24,249.5236358642578,3.0,15.199999999999998,CCE2,15.316761
2014-11-25,247.38978576660156,3.0,15.199999999999998,CCE2,15.316761
2014-11-26,254.8393096923828,3.0,15.199999999999998,CCE2,15.316761
2014-11-27,256.6853942871094,3.0,15.199999999999998,CCE2,15.316761
2014-11-28,265.0957946777344,3.0,15.199999999999998,CCE2,15.316761
2014-11-29,262.0881042480469,3.0,15.199999999999998,CCE2,15.316761
2014-11-30,262.8700256347656,3.0,15.199999999999998,CCE2,15.316761
2014-12-01,259.3787536621094,3.0,15.199999999999998,CCE2,15.316761
2014-12-02,254.0400390625,3.0,15.199999999999998,CCE2,15.316761
2014-12-03,252.5371856689453,3.0,15.199999999999998,CCE2,15.316761
2014-12-04,252.3336944580078,3.0,15.199999999999998,CCE2,15.316761
2014-12-05,252.38267517089844,3.0,15.199999999999998,CCE2,15.316761
2014-12-06,250.9890594482422,3.0,15.199999999999998,CCE2,15.316761
2014-12-07,253.0263214111328,3.0,15.199999999999998,CCE2,15.316761
2014-12-08,253.3734130859375,3.0,15.199999999999998,CCE2,15.316761
2014-12-09,252.8958740234375,3.0,15.199999999999998,CCE2,15.316761
2014-12-10,253.38890075683594,3.0,15.199999999999998,CCE2,15.316761
2014-12-11,251.9420928955078,3.0,15.199999999999998,CCE2,15.316761
2014-12-12,250.5489044189453,3.0,15.199999999999998,CCE2,15.316761
2014-12-13,250.75706481933594,3.0,15.199999999999998,CCE2,15.316761
2014-12-14,250.0891876220703,3.0,15.199999999999998,CCE2,15.316761
2014-12-15,250.19561767578125,3.0,15.199999999999998,CCE2,15.316761
2014-12-16,250.578857421875,3.0,15.199999999999998,CCE2,15.316761
2014-12-17,251.8259735107422,3.0,15.199999999999998,CCE2,15.316761
2014-12-18,253.669921875,3.0,15.199999999999998,CCE2,15.316761
2014-12-19,253.797607421875,3.0,15.199999999999998,CCE2,15.316761
2014-12-20,251.67718505859375,3.0,15.199999999999998,CCE2,15.316761
2014-12-21,252.43646240234375,3.0,15.199999999999998,CCE2,15.316761
2014-12-22,254.07676696777344,3.0,15.199999999999998,CCE2,15.316761
2014-12-23,252.59332275390625,3.0,15.199999999999998,CCE2,15.316761
2014-12-24,251.45013427734375,3.0,15.199999999999998,CCE2,15.316761
2014-12-25,249.0285186767578,3.0,15.199999999999998,CCE2,15.316761
2014-12-26,249.74798583984375,3.0,15.199999999999998,CCE2,15.316761
2014-12-27,250.0063934326172,3.0,15.199999999999998,CCE2,15.316761
2014-12-28,252.34840393066406,3.0,15.199999999999998,CCE2,15.316761
2014-12-29,255.9412841796875,3.0,15.199999999999998,CCE2,15.316761
2014-12-30,257.1078186035156,3.0,15.199999999999998,CCE2,15.316761
2014-12-31,256.1432189941406,3.0,15.199999999999998,CCE2,15.316761
2015-01-01,252.6776123046875,3.0,15.199999999999998,CCE2,15.316761
2015-01-02,252.1883544921875,3.0,15.199999999999998,CCE2,15.316761
2015-01-03,253.9528350830078,3.0,15.199999999999998,CCE2,15.316761
2015-01-04,256.3486633300781,3.0,15.199999999999998,CCE2,15.316761
2015-01-05,256.4871826171875,3.0,15.199999999999998,CCE2,15.316761
2015-01-06,258.1679992675781,3.0,15.199999999999998,CCE2,15.316761
2015-01-07,262.6515808105469,3.0,15.199999999999998,CCE2,15.316761
2015-01-08,259.9608459472656,3.0,15.199999999999998,CCE2,15.316761
2015-01-09,261.87322998046875,3.0,15.199999999999998,CCE2,15.316761
2015-01-10,260.0758972167969,3.0,15.199999999999998,CCE2,15.316761
2015-01-11,261.5627136230469,3.0,15.199999999999998,CCE2,15.316761
2015-01-12,261.2974853515625,3.0,15.199999999999998,CCE2,15.316761
2015-01-13,257.2922058105469,3.0,15.199999999999998,CCE2,15.316761
2015-01-14,253.24424743652344,3.0,15.199999999999998,CCE2,15.316761
2015-01-15,256.7593688964844,3.0,15.199999999999998,CCE2,15.316761
2015-01-16,263.3000793457031,3.0,15.199999999999998,CCE2,15.316761
2015-01-17,259.05670166015625,3.0,15.199999999999998,CCE2,15.316761
2015-01-18,257.5490417480469,3.0,15.199999999999998,CCE2,15.316761
2015-01-19,256.44610595703125,3.0,15.199999999999998,CCE2,15.316761
2015-01-20,258.7010803222656,3.0,15.199999999999998,CCE2,15.316761
2015-01-21,255.2508544921875,3.0,15.199999999999998,CCE2,15.316761
2015-01-22,254.5391845703125,3.0,15.199999999999998,CCE2,15.316761
2015-01-23,258.5285949707031,3.0,15.199999999999998,CCE2,15.316761
2015-01-24,261.3407897949219,3.0,15.199999999999998,CCE2,15.316761
2015-01-25,262.2627258300781,3.0,15.199999999999998,CCE2,15.316761
2015-01-26,261.8104553222656,3.0,15.199999999999998,CCE2,15.316761
2015-01-27,260.9190979003906,3.0,15.199999999999998,CCE2,15.316761
2015-01-28,260.9555358886719,3.0,15.199999999999998,CCE2,15.316761
2015-01-29,261.3883972167969,3.0,15.199999999999998,CCE2,15.316761
2015-01-30,262.1343078613281,3.0,15.199999999999998,CCE2,15.316761
2015-01-31,253.97264099121094,3.0,15.199999999999998,CCE2,15.316761
2015-02-01,254.14976501464844,3.0,15.199999999999998,CCE2,15.316761
2015-02-02,256.7186279296875,3.0,15.199999999999998,CCE2,15.316761
2015-02-03,260.0950927734375,3.0,15.199999999999998,CCE2,15.316761
2015-02-04,259.8614196777344,3.0,15.199999999999998,CCE2,15.316761
2015-02-05,254.53948974609375,3.0,15.199999999999998,CCE2,15.316761
2015-02-06,255.93455505371094,3.0,15.199999999999998,CCE2,15.316761
2015-02-07,257.7273254394531,3.0,15.199999999999998,CCE2,15.316761
2015-02-08,258.0216369628906,3.0,15.199999999999998,CCE2,15.316761
2015-02-09,255.1786651611328,3.0,15.199999999999998,CCE2,15.316761
2015-02-10,259.4480895996094,3.0,15.199999999999998,CCE2,15.316761
2015-02-11,259.72625732421875,3.0,15.199999999999998,CCE2,15.316761
2015-02-12,259.2391052246094,3.0,15.199999999999998,CCE2,15.316761
2015-02-13,258.5549621582031,3.0,15.199999999999998,CCE2,15.316761
2015-02-14,260.0820617675781,3.0,15.199999999999998,CCE2,15.316761
2015-02-15,262.13946533203125,3.0,15.199999999999998,CCE2,15.316761
2015-02-16,263.1221618652344,3.0,15.199999999999998,CCE2,15.316761
2015-02-17,262.9396057128906,3.0,15.199999999999998,CCE2,15.316761
2015-02-18,260.99334716796875,3.0,15.199999999999998,CCE2,15.316761
2015-02-19,261.3534851074219,3.0,15.199999999999998,CCE2,15.316761
2015-02-20,262.2214660644531,3.0,15.199999999999998,CCE2,15.316761
2015-02-21,260.44134521484375,3.0,15.199999999999998,CCE2,15.316761
2015-02-22,262.3304748535156,3.0,15.199999999999998,CCE2,15.316761
2015-02-23,263.8013000488281,3.0,15.199999999999998,CCE2,15.316761
2015-02-24,264.3252258300781,3.0,15.199999999999998,CCE2,15.316761
2015-02-25,264.7142333984375,3.0,15.199999999999998,CCE2,15.316761
2015-02-26,263.54754638671875,3.0,15.199999999999998,CCE2,15.316761
2015-02-27,262.05535888671875,3.0,15.199999999999998,CCE2,15.316761
2015-02-28,258.7480163574219,3.0,15.199999999999998,CCE2,15.316761
2015-03-01,258.9810485839844,3.0,15.199999999999998,CCE2,15.316761
2015-03-02,262.6901550292969,3.0,15.199999999999998,CCE2,15.316761
2015-03-03,261.95574951171875,3.0,15.199999999999998,CCE2,15.316761
2015-03-04,261.51385498046875,3.0,15.199999999999998,CCE2,15.316761
2015-03-05,265.6072692871094,3.0,15.199999999999998,CCE2,15.316761
2015-03-06,273.5160827636719,3.0,15.199999999999998,CCE2,15.316761
2015-03-07,278.78118896484375,3.0,15.199999999999998,CCE2,15.316761
2015-03-08,291.90618896484375,3.0,15.199999999999998,CCE2,15.316761
2015-03-09,288.1335144042969,3.0,15.199999999999998,CCE2,15.316761
2015-03-10,271.7693786621094,3.0,15.199999999999998,CCE2,15.316761
2015-03-11,261.9763488769531,3.0,15.199999999999998,CCE2,15.316761
2015-03-12,265.0968933105469,3.0,15.199999999999998,CCE2,15.316761
2015-03-13,258.9815368652344,3.0,15.199999999999998,CCE2,15.316761
2015-03-14,260.31549072265625,3.0,15.199999999999998,CCE2,15.316761
2015-03-15,260.4228210449219,3.0,15.199999999999998,CCE2,15.316761
2015-03-16,265.0611572265625,3.0,15.199999999999998,CCE2,15.316761
2015-03-17,263.52581787109375,3.0,15.199999999999998,CCE2,15.316761
2015-03-18,260.7132263183594,3.0,15.199999999999998,CCE2,15.316761
2015-03-19,260.7065124511719,3.0,15.199999999999998,CCE2,15.316761
2015-03-20,264.73504638671875,3.0,15.199999999999998,CCE2,15.316761
2015-03-21,265.6175231933594,3.0,15.199999999999998,CCE2,15.316761
2015-03-22,261.0431213378906,3.0,15.199999999999998,CCE2,15.316761
2015-03-23,263.9696960449219,3.0,15.199999999999998,CCE2,15.316761
2015-03-24,264.2874450683594,3.0,15.199999999999998,CCE2,15.316761
2015-03-25,259.51104736328125,3.0,15.199999999999998,CCE2,15.316761
2015-03-26,261.2942810058594,3.0,15.199999999999998,CCE2,15.316761
2015-03-27,268.9840087890625,3.0,15.199999999999998,CCE2,15.316761
2015-03-28,262.8443298339844,3.0,15.199999999999998,CCE2,15.316761
2015-03-29,257.29644775390625,3.0,15.199999999999998,CCE2,15.316761
2015-03-30,252.3510284423828,3.0,15.199999999999998,CCE2,15.316761
2015-03-31,255.4374542236328,3.0,15.199999999999998,CCE2,15.316761
2015-04-01,255.78077697753906,3.0,15.199999999999998,CCE2,15.316761
2015-04-02,248.2196044921875,3.0,15.199999999999998,CCE2,15.316761
2015-04-03,242.19407653808594,3.0,15.199999999999998,CCE2,15.316761
2015-04-04,249.1179962158203,3.0,15.199999999999998,CCE2,15.316761
2015-04-05,253.632568359375,3.0,15.199999999999998,CCE2,15.316761
2015-04-06,259.7059631347656,3.0,15.199999999999998,CCE2,15.316761
2015-04-07,259.69140625,3.0,15.199999999999998,CCE2,15.316761
2015-04-08,273.9157409667969,3.0,15.199999999999998,CCE2,15.316761
2015-04-09,267.85882568359375,3.0,15.199999999999998,CCE2,15.316761
2015-04-10,272.3640441894531,3.0,15.199999999999998,CCE2,15.316761
2015-04-11,269.822021484375,3.0,15.199999999999998,CCE2,15.316761
2015-04-12,264.2734375,3.0,15.199999999999998,CCE2,15.316761
2015-04-13,272.19451904296875,3.0,15.199999999999998,CCE2,15.316761
2015-04-14,280.6415710449219,3.0,15.199999999999998,CCE2,15.316761
2015-04-15,265.3055725097656,3.0,15.199999999999998,CCE2,15.316761
2015-04-16,267.9112243652344,3.0,15.199999999999998,CCE2,15.316761
2015-04-17,266.273681640625,3.0,15.199999999999998,CCE2,15.316761
2015-04-18,266.7854919433594,3.0,15.199999999999998,CCE2,15.316761
2015-04-19,269.0238952636719,3.0,15.199999999999998,CCE2,15.316761
2015-04-20,263.49884033203125,3.0,15.199999999999998,CCE2,15.316761
2015-04-21,263.69366455078125,3.0,15.199999999999998,CCE2,15.316761
2015-04-22,265.0947570800781,3.0,15.199999999999998,CCE2,15.316761
2015-04-23,267.0437316894531,3.0,15.199999999999998,CCE2,15.316761
2015-04-24,268.3225402832031,3.0,15.199999999999998,CCE2,15.316761
2015-04-25,264.8898010253906,3.0,15.199999999999998,CCE2,15.316761
2015-04-26,263.6864929199219,3.0,15.199999999999998,CCE2,15.316761
2015-04-27,259.267578125,4.0,15.2,CCE2,15.316742
2015-04-27,252.7799072265625,3.0,15.199999999999998,CCE2,15.316761
2015-04-28,264.5522155761719,3.7619047,15.2,CCE2,15.316761
2015-04-28,255.61143493652344,2.5,15.199999999999998,CCE2,15.316742
2015-04-29,254.69769287109375,2.5,15.199999999999998,CCE2,15.316742
2015-04-30,255.4943389892578,2.5,15.199999999999998,CCE2,15.316742
2015-05-01,262.0295104980469,2.5,15.199999999999998,CCE2,15.316742
2015-05-02,262.7732238769531,2.5,15.199999999999998,CCE2,15.316742
2015-05-03,262.22894287109375,2.5,15.199999999999998,CCE2,15.316742
2015-05-04,266.7056579589844,2.5,15.199999999999998,CCE2,15.316742
2015-05-05,268.9134216308594,2.5,15.199999999999998,CCE2,15.316742
2015-05-06,267.7317199707031,2.5,15.199999999999998,CCE2,15.316742
2015-05-07,257.0370788574219,2.5,15.199999999999998,CCE2,15.316742
2015-05-08,254.24217224121094,2.5,15.199999999999998,CCE2,15.316742
2015-05-09,263.7286682128906,2.5,15.199999999999998,CCE2,15.316742
2015-05-10,258.6969299316406,2.5,15.199999999999998,CCE2,15.316742
