TIME,DOX2,DOX2_QC,DEPTH,station
2016-05-03,263.5000371760947,1.0,41.0,CCE1
2016-05-04,263.5088535406819,1.0,41.0,CCE1
2016-05-05,261.9386437823319,1.0,41.0,CCE1
2016-05-06,263.18571080103453,1.0,41.0,CCE1
2016-05-07,261.9538990209962,1.0,41.0,CCE1
2016-05-08,262.68100373231124,1.0,41.0,CCE1
2016-05-09,271.9698878454378,1.0,41.0,CCE1
2016-05-10,275.71158356389765,1.0,41.0,CCE1
2016-05-11,279.28587444081217,1.0,41.0,CCE1
2016-05-12,265.6416632627701,1.0,41.0,CCE1
2016-05-13,271.11162733600156,1.0,41.0,CCE1
2016-05-14,272.37236498101106,1.0,41.0,CCE1
2016-05-15,275.02536054451343,1.0,41.0,CCE1
2016-05-16,271.5833927780122,1.0,41.0,CCE1
2016-05-17,278.0978124685651,1.0,41.0,CCE1
2016-05-18,272.61921494274924,1.0,41.0,CCE1
2016-05-19,268.15090535224516,1.0,41.0,CCE1
2016-05-20,268.7437813428937,1.0,41.0,CCE1
2016-05-21,271.5710722255903,1.0,41.0,CCE1
2016-05-22,271.58357493881584,1.0,41.0,CCE1
2016-05-23,270.97473978158,1.0,41.0,CCE1
2016-05-24,271.414085694117,1.0,41.0,CCE1
2016-05-25,272.04761699739754,1.0,41.0,CCE1
2016-05-26,271.73588221327697,1.0,41.0,CCE1
2016-05-27,268.8891270440891,1.0,41.0,CCE1
2016-05-28,266.6710399835336,1.0,41.0,CCE1
2016-05-29,265.3539847499205,1.0,41.0,CCE1
2016-05-30,265.0623299044972,1.0,41.0,CCE1
2016-05-31,266.742030765701,1.0,41.0,CCE1
2016-06-01,265.05155913637617,1.0,41.0,CCE1
2016-06-02,262.8521346427635,1.0,41.0,CCE1
2016-06-03,267.3997195993109,1.0,41.0,CCE1
2016-06-04,271.42485784881745,1.0,41.0,CCE1
2016-06-05,271.0851547204697,1.0,41.0,CCE1
2016-06-06,265.7040722680039,1.0,41.0,CCE1
2016-06-07,270.86278481113663,1.0,41.0,CCE1
2016-06-08,273.45888152725234,1.0,41.0,CCE1
2016-06-09,270.64405450494377,1.0,41.0,CCE1
2016-06-10,271.5534022103723,1.0,41.0,CCE1
2016-06-11,270.9277167435576,1.0,41.0,CCE1
2016-06-12,269.2313821172809,1.0,41.0,CCE1
2016-06-13,267.83300721587165,1.0,41.0,CCE1
2016-06-14,266.580768331765,1.0,41.0,CCE1
2016-06-15,265.7941828034023,1.0,41.0,CCE1
2016-06-16,263.914932519949,1.0,41.0,CCE1
2016-06-17,263.36008145472096,1.0,41.0,CCE1
2016-06-18,265.22895689322223,1.0,41.0,CCE1
2016-06-19,265.58090545639817,1.0,41.0,CCE1
2016-06-20,264.81586690650926,1.0,41.0,CCE1
2016-06-21,262.31317745587756,1.0,41.0,CCE1
2016-06-22,263.4357809995458,1.0,41.0,CCE1
2016-06-23,261.9212342987473,1.0,41.0,CCE1
2016-06-24,261.10514709756427,1.0,41.0,CCE1
2016-06-25,262.41057296342393,1.0,41.0,CCE1
2016-06-26,263.6431097595401,1.0,41.0,CCE1
2016-06-27,263.94969419931084,1.0,41.0,CCE1
2016-06-28,261.89857506322625,1.0,41.0,CCE1
2016-06-29,262.4059741650129,1.0,41.0,CCE1
2016-06-30,262.28097107716286,1.0,41.0,CCE1
2016-07-01,263.3005988253747,1.0,41.0,CCE1
2016-07-02,264.18281836567047,1.0,41.0,CCE1
2016-07-03,265.45904704397583,1.0,41.0,CCE1
2016-07-04,266.3623048807523,1.0,41.0,CCE1
2016-07-05,264.9019769742774,1.0,41.0,CCE1
2016-07-06,264.5625373004113,1.0,41.0,CCE1
2016-07-07,262.8578562831329,1.0,41.0,CCE1
2016-07-08,261.0890234710571,1.0,41.0,CCE1
2016-07-09,259.2425708902761,1.0,41.0,CCE1
2016-07-10,260.2941893274729,1.0,41.0,CCE1
2016-07-11,263.0903932093724,1.0,41.0,CCE1
2016-07-12,261.431082166683,1.0,41.0,CCE1
2016-07-13,261.0417600023187,1.0,41.0,CCE1
2016-07-14,261.37594148548976,1.0,41.0,CCE1
2016-07-15,261.4786608123444,1.0,41.0,CCE1
2016-07-16,261.67529593432675,1.0,41.0,CCE1
2016-07-17,261.32649775494946,1.0,41.0,CCE1
2016-07-18,262.69799673330124,1.0,41.0,CCE1
2016-07-19,264.29422738360626,1.0,41.0,CCE1
2016-07-20,264.6034156379634,1.0,41.0,CCE1
2016-07-21,266.3013047115614,1.0,41.0,CCE1
2016-07-22,266.66008156317434,1.0,41.0,CCE1
2016-07-23,264.02527495333703,1.0,41.0,CCE1
2016-07-24,260.59862007130545,1.0,41.0,CCE1
2016-07-25,260.3735218094529,1.0,41.0,CCE1
2016-07-26,260.91484969377046,1.0,41.0,CCE1
2016-07-27,259.9956345214474,1.0,41.0,CCE1
2016-07-28,258.7962972873986,1.0,41.0,CCE1
2016-07-29,258.82038910336814,1.0,41.0,CCE1
2016-07-30,267.79843892006295,1.0,41.0,CCE1
2016-07-31,261.0620926929654,1.0,41.0,CCE1
2016-08-01,264.95736186613897,1.0,41.0,CCE1
2016-08-02,265.4312397035256,1.0,41.0,CCE1
2016-08-03,266.47902906817814,1.0,41.0,CCE1
2016-08-04,265.7603248500759,1.0,41.0,CCE1
2016-08-05,264.22646844160505,1.0,41.0,CCE1
2016-08-06,261.1761431457175,1.0,41.0,CCE1
2016-08-07,257.44150817423355,1.0,41.0,CCE1
2016-08-08,260.4529722174574,1.0,41.0,CCE1
2016-08-09,259.0405847598327,1.0,41.0,CCE1
2016-08-10,258.94552989336535,1.0,41.0,CCE1
2016-08-11,258.56305394469376,1.0,41.0,CCE1
2016-08-12,258.7725777327771,1.0,41.0,CCE1
2016-08-13,258.51536253565604,1.0,41.0,CCE1
2016-08-14,259.3205255811936,1.0,41.0,CCE1
2016-08-15,259.7869952896638,1.0,41.0,CCE1
2016-08-16,260.8287667933806,1.0,41.0,CCE1
2016-08-17,264.0576140814167,1.0,41.0,CCE1
2016-08-18,263.5578384000028,1.0,41.0,CCE1
2016-08-19,260.29484685943714,1.0,41.0,CCE1
2016-08-20,259.57002559094644,1.0,41.0,CCE1
2016-08-21,263.05238236825045,1.0,41.0,CCE1
2016-08-22,265.2518973291932,1.0,41.0,CCE1
2016-08-23,266.55697429005414,1.0,41.0,CCE1
2016-08-24,269.54848487714094,1.0,41.0,CCE1
2016-08-25,270.10655694852227,1.0,41.0,CCE1
2016-08-26,272.3136727116814,1.0,41.0,CCE1
2016-08-27,271.6689479512799,1.0,41.0,CCE1
2016-08-28,272.34067358084275,1.0,41.0,CCE1
2016-08-29,270.87560101121534,1.0,41.0,CCE1
2016-08-30,270.32336920303334,1.0,41.0,CCE1
2016-08-31,270.6846912638139,1.0,41.0,CCE1
2016-09-01,270.2110456372524,1.0,41.0,CCE1
2016-09-02,270.16119932494684,1.0,41.0,CCE1
2016-09-03,266.41904063113265,1.0,41.0,CCE1
2016-09-04,264.41259013584255,1.0,41.0,CCE1
2016-09-05,264.55971529011936,1.0,41.0,CCE1
2016-09-06,264.63032942373223,1.0,41.0,CCE1
2016-09-07,263.1697408411775,1.0,41.0,CCE1
2016-09-08,262.00125483181245,1.0,41.0,CCE1
2016-09-09,262.6777190831463,1.0,41.0,CCE1
2016-09-10,264.2760005482503,1.0,41.0,CCE1
2016-09-11,263.8713641923391,1.0,41.0,CCE1
2016-09-12,264.07722401973086,1.0,41.0,CCE1
2016-09-13,261.563814912832,1.0,41.0,CCE1
2016-09-14,262.48407457433177,1.0,41.0,CCE1
2016-09-15,264.94675822553023,1.0,41.0,CCE1
2016-09-16,265.10759163166705,1.0,41.0,CCE1
2016-09-17,257.0507229715313,1.0,41.0,CCE1
2016-09-18,266.6515125998341,1.0,41.0,CCE1
2016-09-19,264.585419256262,1.0,41.0,CCE1
2016-09-20,262.5668815000845,1.0,41.0,CCE1
2016-09-21,265.41120139226376,1.0,41.0,CCE1
2016-09-22,270.2523980858427,1.0,41.0,CCE1
2016-09-23,269.8869371123465,1.0,41.0,CCE1
2016-09-24,270.12817107455623,1.0,41.0,CCE1
2016-09-25,267.08077586493295,1.0,41.0,CCE1
2016-09-26,272.1172831672538,1.0,41.0,CCE1
2016-09-27,269.7341225577899,1.0,41.0,CCE1
2016-09-28,271.0287605152551,1.0,41.0,CCE1
2016-09-29,265.3133238975562,1.0,41.0,CCE1
2016-09-30,263.05494835311885,1.0,41.0,CCE1
2016-10-01,264.13136910035115,1.0,41.0,CCE1
2016-10-02,264.35319498696083,1.0,41.0,CCE1
2016-10-03,265.76061253289004,1.0,41.0,CCE1
2016-10-04,266.302220509673,1.0,41.0,CCE1
2016-10-05,263.630306895587,1.0,41.0,CCE1
2016-10-06,264.3370567152797,1.0,41.0,CCE1
2016-10-07,266.0069442152557,1.0,41.0,CCE1
2016-10-08,261.0657564598943,1.0,41.0,CCE1
2016-10-09,259.9549842864723,1.0,41.0,CCE1
2016-10-09,166.81856886705611,2.3636363,39.0,CCE1
2016-10-10,165.0183273376252,3.0,39.0,CCE1
2016-10-11,165.09030987198398,3.0,39.0,CCE1
2016-10-12,161.3925873792839,3.0,39.0,CCE1
2016-10-13,162.85901414135432,3.0,39.0,CCE1
2016-10-14,162.39500816982311,3.0,39.0,CCE1
2016-10-15,161.34686163019833,3.0,39.0,CCE1
2016-10-16,162.33358405668562,3.0,39.0,CCE1
2016-10-17,160.7917210739809,3.0,39.0,CCE1
2016-10-18,164.7256945182809,3.0,39.0,CCE1
2016-10-19,162.92282006269144,3.0,39.0,CCE1
2016-10-20,160.7222353881739,3.0,39.0,CCE1
2016-10-21,161.0508167946049,3.0,39.0,CCE1
2016-10-22,161.68651362884975,3.0,39.0,CCE1
2016-10-23,163.20988213627933,3.0,39.0,CCE1
2016-10-24,161.12045158398024,3.0,39.0,CCE1
2016-10-25,160.607241134,3.0,39.0,CCE1
2016-10-26,161.22949824600033,3.0,39.0,CCE1
2016-10-27,163.26305085202614,3.0,39.0,CCE1
2016-10-28,162.40846741780865,3.0,39.0,CCE1
2016-10-29,163.87753741217935,3.0,39.0,CCE1
2016-10-30,163.31113401472948,3.0,39.0,CCE1
2016-10-31,162.15296864745372,3.0,39.0,CCE1
2016-11-01,163.18009179905883,3.0,39.0,CCE1
2016-11-02,164.40179663551297,3.0,39.0,CCE1
2016-11-03,166.58009450069721,3.0,39.0,CCE1
2016-11-04,166.82772000430046,3.0,39.0,CCE1
2016-11-05,167.97607485402878,3.0,39.0,CCE1
2016-11-06,166.5265184926523,3.0,39.0,CCE1
2016-11-07,164.87391675552024,3.0,39.0,CCE1
2016-11-08,165.56522294031032,3.0,39.0,CCE1
2016-11-09,163.66420601504217,3.0,39.0,CCE1
2016-11-10,164.32185529979236,3.0,39.0,CCE1
2016-11-11,164.98573389390523,3.0,39.0,CCE1
2016-11-12,171.2850371819832,3.0,39.0,CCE1
2016-11-13,171.07141107253202,3.0,39.0,CCE1
2016-11-14,165.5847308045555,3.0,39.0,CCE1
2016-11-15,170.64536395815023,3.0,39.0,CCE1
2016-11-16,165.41743583531724,3.0,39.0,CCE1
2016-11-17,165.48337054036293,3.0,39.0,CCE1
2016-11-18,164.652521622291,3.0,39.0,CCE1
2016-11-19,163.62722925951664,3.0,39.0,CCE1
2016-11-20,164.8076347778202,3.0,39.0,CCE1
2016-11-21,161.20997353437158,3.0,39.0,CCE1
2016-11-22,160.98477065442086,3.0,39.0,CCE1
2016-11-23,163.00946719874779,3.0,39.0,CCE1
2016-11-24,160.47698247902483,3.0,39.0,CCE1
2016-11-25,164.7236864546779,3.0,39.0,CCE1
2016-11-26,165.98002051459196,3.0,39.0,CCE1
2016-11-27,166.57216428284696,3.0,39.0,CCE1
2016-11-28,164.363182502809,3.0,39.0,CCE1
2016-11-29,163.61596247047737,3.0,39.0,CCE1
2016-11-30,165.84074964238644,3.0,39.0,CCE1
2016-12-01,165.8411021268835,3.0,39.0,CCE1
2016-12-02,168.6694685536514,3.0,39.0,CCE1
2016-12-03,169.43947978653128,3.0,39.0,CCE1
2016-12-04,166.19849586049799,3.0,39.0,CCE1
2016-12-05,169.3564624668277,3.0,39.0,CCE1
2016-12-06,170.98041371509473,3.0,39.0,CCE1
2016-12-07,170.71938520967433,3.0,39.0,CCE1
2016-12-08,171.75218911053926,3.0,39.0,CCE1
2016-12-09,172.45806528201533,3.0,39.0,CCE1
2016-12-10,170.484728254592,3.0,39.0,CCE1
2016-12-11,170.0726166439199,3.0,39.0,CCE1
2016-12-12,168.69894455965422,3.0,39.0,CCE1
2016-12-13,169.1357302214848,3.0,39.0,CCE1
2016-12-14,170.17679458986197,3.0,39.0,CCE1
2016-12-15,168.15339939546274,3.0,39.0,CCE1
2016-12-16,166.15227194651064,3.0,39.0,CCE1
2016-12-17,168.27690019166468,3.0,39.0,CCE1
2016-12-18,171.70598611752894,3.0,39.0,CCE1
2016-12-19,171.38797104012482,3.0,39.0,CCE1
2016-12-20,171.36480016932137,3.0,39.0,CCE1
2016-12-21,172.71613498796046,3.0,39.0,CCE1
2016-12-22,172.22966368765,3.0,39.0,CCE1
2016-12-23,171.3707158030317,3.0,39.0,CCE1
2016-12-24,175.01470876251585,3.0,39.0,CCE1
2016-12-25,175.90112452012443,3.0,39.0,CCE1
2016-12-26,174.21673967730462,3.0,39.0,CCE1
2016-12-27,172.9747756688722,3.0,39.0,CCE1
2016-12-28,173.5193686977567,3.0,39.0,CCE1
2016-12-29,174.32822868481102,3.0,39.0,CCE1
2016-12-30,174.91901658181507,3.0,39.0,CCE1
2016-12-31,174.31128580833192,3.0,39.0,CCE1
2017-01-01,175.73781483319786,3.0,39.0,CCE1
2017-01-02,175.28031810966806,3.0,39.0,CCE1
2017-01-03,175.5584731803926,3.0,39.0,CCE1
2017-01-04,172.83497264296514,3.0,39.0,CCE1
2017-01-05,172.60726161498812,3.0,39.0,CCE1
2017-01-06,175.53333609664455,3.0,39.0,CCE1
2017-01-07,177.6549591401728,3.0,39.0,CCE1
2017-01-08,176.765257984412,3.0,39.0,CCE1
2017-01-09,173.84210258845476,3.0,39.0,CCE1
2017-01-10,175.961888438118,3.0,39.0,CCE1
2017-01-11,177.73464365435328,3.0,39.0,CCE1
2017-01-12,177.13466869658188,3.0,39.0,CCE1
2017-01-13,176.7480252704854,3.0,39.0,CCE1
2017-01-14,175.495329132149,3.0,39.0,CCE1
2017-01-15,173.97108802232208,3.0,39.0,CCE1
2017-01-16,174.77901631167416,3.0,39.0,CCE1
2017-01-17,175.34685978350137,3.0,39.0,CCE1
2017-01-18,175.13891730794617,3.0,39.0,CCE1
2017-01-19,175.87780062619856,3.0,39.0,CCE1
2017-01-20,176.1844010075655,3.0,39.0,CCE1
2017-01-21,180.08930669156976,3.0,39.0,CCE1
2017-01-22,180.10401890363485,3.0,39.0,CCE1
2017-01-23,180.01290472373648,3.0,39.0,CCE1
2017-01-24,180.1452804545655,3.0,39.0,CCE1
2017-01-25,179.7377238994728,3.0,39.0,CCE1
2017-01-26,180.20111949428917,3.0,39.0,CCE1
2017-01-27,178.03302234220942,3.0,39.0,CCE1
2017-01-28,179.18777522701347,3.0,39.0,CCE1
2017-01-29,179.80369720550485,3.0,39.0,CCE1
2017-01-30,180.38009059543504,3.0,39.0,CCE1
2017-01-31,181.04288021098463,3.0,39.0,CCE1
2017-02-01,181.45288933466963,3.0,39.0,CCE1
2017-02-02,184.5624148034791,3.0,39.0,CCE1
2017-02-03,186.25794224247088,3.0,39.0,CCE1
2017-02-04,186.63672476176552,3.0,39.0,CCE1
2017-02-05,188.32779821917916,3.0,39.0,CCE1
2017-02-06,189.60671189995483,3.0,39.0,CCE1
2017-02-07,192.02493269982116,3.0,39.0,CCE1
2017-02-08,193.92514680466437,3.0,39.0,CCE1
2017-02-09,192.38280768479135,3.0,39.0,CCE1
2017-02-10,193.77548615596143,3.0,39.0,CCE1
2017-02-11,194.8013902023464,3.0,39.0,CCE1
2017-02-12,197.40581354931308,3.0,39.0,CCE1
2017-02-13,200.8248999981623,3.0,39.0,CCE1
2017-02-14,202.74717044942244,3.0,39.0,CCE1
2017-02-15,200.26263350639218,3.0,39.0,CCE1
2017-02-16,198.22248727304247,3.0,39.0,CCE1
2017-02-17,200.15311737181977,3.0,39.0,CCE1
2017-02-18,201.95267916399675,3.0,39.0,CCE1
2017-02-19,202.93225690241573,3.0,39.0,CCE1
2017-02-20,206.56082510936326,3.0,39.0,CCE1
2017-02-21,207.36715776290148,3.0,39.0,CCE1
2017-02-22,206.46480306891598,3.0,39.0,CCE1
2017-02-23,206.42263114526975,3.0,39.0,CCE1
2017-02-24,208.4752069237297,3.0,39.0,CCE1
2017-02-25,210.95813118628215,3.0,39.0,CCE1
2017-02-26,212.67706700265248,3.0,39.0,CCE1
2017-02-27,214.59398072538298,3.0,39.0,CCE1
2017-02-28,217.14862306230648,3.0,39.0,CCE1
2017-03-01,218.0707297877777,3.0,39.0,CCE1
2017-03-02,219.49538603571924,3.0,39.0,CCE1
2017-03-03,224.00839861343,3.0,39.0,CCE1
2017-03-04,228.4106488765636,3.0,39.0,CCE1
2017-03-05,232.73433944929835,3.0,39.0,CCE1
2017-03-06,237.84899632049917,3.0,39.0,CCE1
2017-03-07,238.39845275606308,3.0,39.0,CCE1
2017-03-08,242.96162889595618,3.0,39.0,CCE1
2017-03-09,239.7270749592976,3.0,39.0,CCE1
2017-03-10,244.2657267149868,3.0,39.0,CCE1
2017-03-11,256.3263432785128,3.0,39.0,CCE1
2017-03-12,256.8533048403312,3.0,39.0,CCE1
2017-03-13,266.2345120400825,3.0,39.0,CCE1
2017-03-14,272.2309289330221,3.0,39.0,CCE1
2017-03-15,275.48863799822817,3.0,39.0,CCE1
2017-03-16,285.1650377298541,3.0,39.0,CCE1
2017-03-17,290.8721133597932,3.0,39.0,CCE1
2017-03-18,298.51557580301125,3.0,39.0,CCE1
2017-03-19,297.22293355954747,3.0,39.0,CCE1
2017-03-20,298.22058418184747,3.0,39.0,CCE1
2017-03-21,299.46951448485856,3.0,39.0,CCE1
2017-03-22,300.4222666504554,3.0,39.0,CCE1
2017-03-23,301.4467454245511,3.0,39.0,CCE1
2017-03-24,301.4911615360138,3.0,39.0,CCE1
2017-03-25,301.35520772610306,3.0,39.0,CCE1
2017-03-26,303.1870432297299,3.0,39.0,CCE1
2017-03-27,300.4519773484041,3.0,39.0,CCE1
2017-03-28,297.91080420304615,3.0,39.0,CCE1
2017-03-29,296.5463049100289,3.0,39.0,CCE1
2017-03-30,295.0568897163835,3.0,39.0,CCE1
2017-03-31,294.0152899928514,3.0,39.0,CCE1
2017-04-01,293.95149315051566,3.0,39.0,CCE1
2017-04-02,293.48584127388943,3.0,39.0,CCE1
2017-04-03,293.5704945221286,3.0,39.0,CCE1
2017-04-04,293.42750941323976,3.0,39.0,CCE1
2017-04-05,292.46834940087933,3.0,39.0,CCE1
2017-04-06,290.35754497591284,3.0,39.0,CCE1
2017-04-07,292.2464250963597,3.0,39.0,CCE1
2017-04-08,290.8238328421512,3.0,39.0,CCE1
2017-04-09,291.0749958136261,3.0,39.0,CCE1
2017-04-10,287.8359019826125,3.0,39.0,CCE1
2017-04-11,287.24410175113115,3.0,39.0,CCE1
2017-04-12,289.62052526368984,3.0,39.0,CCE1
2017-04-13,291.1624350431435,3.0,39.0,CCE1
2017-04-14,290.4348630107553,3.0,39.0,CCE1
2017-04-15,287.1697441815084,3.0,39.0,CCE1
2017-04-16,287.99735711480895,3.0,39.0,CCE1
2017-04-17,288.30018843031326,3.0,39.0,CCE1
2017-04-18,287.52047831444486,3.0,39.0,CCE1
2017-04-19,289.69982636414176,3.0,39.0,CCE1
2017-04-20,289.27096720766707,3.0,39.0,CCE1
2017-04-21,289.3712519050766,3.0,39.0,CCE1
2017-04-22,287.3773453626175,3.0,39.0,CCE1
2017-04-23,288.9880636501595,3.0,39.0,CCE1
2017-04-24,288.2387693944366,3.0,39.0,CCE1
2017-04-25,287.5728325816929,3.0,39.0,CCE1
2017-04-26,286.7032027460957,3.0,39.0,CCE1
2017-04-27,285.1797465275159,3.0,39.0,CCE1
2017-04-28,281.49416916625734,3.0,39.0,CCE1
2017-04-29,280.15376980989817,3.0,39.0,CCE1
2017-04-30,276.67318146143054,3.0,39.0,CCE1
2017-05-01,275.3018616800062,3.0,39.0,CCE1
2017-05-02,274.6200773660084,3.0,39.0,CCE1
2017-05-03,275.015092893879,3.0,39.0,CCE1
2017-05-04,274.99636783776634,3.0,39.0,CCE1
2017-05-05,277.94557628464196,3.0,39.0,CCE1
2017-05-06,274.9070926690038,3.0,39.0,CCE1
2017-05-07,275.11461657592304,3.0,39.0,CCE1
2017-05-08,274.8315801079644,3.0,39.0,CCE1
2017-05-09,274.4844738911699,3.0,39.0,CCE1
2017-05-10,273.6068426582845,3.0,39.0,CCE1
2017-05-11,274.3537492183295,3.0,39.0,CCE1
2017-05-12,273.71821398011787,3.0,39.0,CCE1
2017-05-13,273.4538630769893,3.0,39.0,CCE1
2017-05-14,274.52289773567185,3.0,39.0,CCE1
2017-05-15,277.1077566112752,3.0,39.0,CCE1
2017-05-16,278.2994698772979,3.0,39.0,CCE1
2017-05-17,277.84039081698796,3.0,39.0,CCE1
2017-05-18,276.05823467612885,3.0,39.0,CCE1
2017-05-19,275.74542873266404,3.0,39.0,CCE1
2017-05-20,276.9825826157193,3.0,39.0,CCE1
2017-05-21,274.16080602187054,3.0,39.0,CCE1
2017-05-22,277.2810343648817,3.0,39.0,CCE1
2017-05-23,276.676238136111,3.0,39.0,CCE1
2017-05-24,279.83334556086254,3.0,39.0,CCE1
2017-05-25,279.4906930119281,3.0,39.0,CCE1
2017-05-26,279.4912838792253,3.0,39.0,CCE1
2017-05-27,276.2883654114859,3.0,39.0,CCE1
2017-05-28,279.59839521682346,3.0,39.0,CCE1
2017-05-29,277.3053076981626,3.0,39.0,CCE1
2017-05-30,280.7757482899268,3.0,39.0,CCE1
2017-05-31,279.4206062099236,3.0,39.0,CCE1
2017-06-01,280.63432862646675,3.0,39.0,CCE1
2017-06-02,280.89477110478975,3.0,39.0,CCE1
2017-06-03,276.7951296049541,3.0,39.0,CCE1
2017-06-04,272.10888097194044,3.0,39.0,CCE1
2017-06-05,273.58248254504434,3.0,39.0,CCE1
2017-06-06,273.9089734185249,3.0,39.0,CCE1
2017-06-07,273.52808282035915,3.0,39.0,CCE1
2017-06-08,270.7476852414715,3.0,39.0,CCE1
2017-06-09,269.16787392307975,3.0,39.0,CCE1
2017-06-10,270.61300873370055,3.0,39.0,CCE1
2017-06-11,269.918230667052,3.0,39.0,CCE1
2017-06-12,271.3617802902408,3.0,39.0,CCE1
2017-06-13,272.00541169299765,3.0,39.0,CCE1
2017-06-14,267.9145285529515,3.0,39.0,CCE1
2017-06-15,265.60979554238344,3.0,39.0,CCE1
2017-06-16,264.5244849097398,3.0,39.0,CCE1
2017-06-17,265.0618141483344,3.0,39.0,CCE1
2017-06-18,263.7462014931071,3.0,39.0,CCE1
2017-06-19,262.7776707856499,3.0,39.0,CCE1
2017-06-20,262.33070176808144,3.0,39.0,CCE1
2017-06-21,262.76940847107403,3.0,39.0,CCE1
2017-06-22,261.122680693174,3.0,39.0,CCE1
2017-06-23,259.64800601851385,3.0,39.0,CCE1
2017-06-24,259.795124093397,3.0,39.0,CCE1
2017-06-25,261.1360749943241,3.0,39.0,CCE1
2017-06-26,262.68585773067497,3.0,39.0,CCE1
2017-06-27,260.39148303719713,3.0,39.0,CCE1
2017-06-28,261.91039191025476,3.0,39.0,CCE1
2017-06-29,262.77627517941903,3.0,39.0,CCE1
2017-06-30,262.595811726183,3.0,39.0,CCE1
2017-07-01,258.84016936202653,3.0,39.0,CCE1
2017-07-02,257.2701293170698,3.0,39.0,CCE1
2017-07-03,257.0805811693578,3.0,39.0,CCE1
2017-07-04,256.69010165887534,3.0,39.0,CCE1
2017-07-05,254.49582265225183,3.0,39.0,CCE1
2017-07-06,255.46577650351037,3.0,39.0,CCE1
2017-07-07,255.36790846542007,3.0,39.0,CCE1
2017-07-08,256.6565958627669,3.0,39.0,CCE1
2017-07-09,255.6933390865169,3.0,39.0,CCE1
2017-07-10,255.44066927347163,3.0,39.0,CCE1
2017-07-11,255.19322060188406,2.5833333,39.0,CCE1
2017-07-12,258.32954539877693,2.0,39.0,CCE1
2017-07-13,255.47540881518333,2.0,39.0,CCE1
2017-07-14,258.1391624789758,2.0,39.0,CCE1
2017-07-15,257.12968725264267,2.0,39.0,CCE1
2017-07-16,254.82398515192634,2.0,39.0,CCE1
2017-07-17,253.7253117529094,2.0,39.0,CCE1
2017-07-18,256.0367873752081,2.0,39.0,CCE1
2017-07-19,255.6223164390063,2.0,39.0,CCE1
2017-07-20,256.848453016084,2.0,39.0,CCE1
2017-07-21,253.8304746880805,2.0,39.0,CCE1
2017-07-22,254.12245662991884,2.0,39.0,CCE1
2017-07-23,256.12299409665957,2.0,39.0,CCE1
2017-07-24,256.6719810556393,2.0,39.0,CCE1
2017-07-25,257.9686664916041,2.0,39.0,CCE1
2017-07-26,257.8698099717286,2.0,39.0,CCE1
2017-07-27,260.5950084708827,2.0,39.0,CCE1
2017-07-28,256.3352936804852,2.0,39.0,CCE1
2017-07-29,258.6027371740104,2.0,39.0,CCE1
2017-07-30,257.33168685925926,2.0,39.0,CCE1
2017-07-31,258.75163149366256,2.0,39.0,CCE1
2017-08-01,260.7152358024,2.0,39.0,CCE1
2017-08-02,263.6350255395441,2.0,39.0,CCE1
2017-08-03,267.5404143498622,2.0,39.0,CCE1
2017-08-04,270.19789627510187,2.0,39.0,CCE1
2017-08-05,269.0248551092311,2.0,39.0,CCE1
2017-08-06,257.39874423206106,2.0,39.0,CCE1
2017-08-07,260.542354075785,2.0,39.0,CCE1
2017-08-08,267.75248807720817,2.0,39.0,CCE1
2017-08-09,271.16499655572494,2.0,39.0,CCE1
2017-08-10,272.5247449390717,2.0,39.0,CCE1
2017-08-11,271.7255017575129,2.0,39.0,CCE1
2017-08-12,274.5757305441034,2.0,39.0,CCE1
2017-08-13,270.2550905710014,2.0,39.0,CCE1
2017-08-14,271.73374274634597,2.0,39.0,CCE1
2017-08-15,266.98727187010064,2.0,39.0,CCE1
2017-08-16,265.5542641819071,2.0,39.0,CCE1
2017-08-17,264.63915792089847,2.0,39.0,CCE1
2017-08-18,267.43132892105956,2.0,39.0,CCE1
2017-08-19,265.54471156190675,2.0,39.0,CCE1
2017-08-20,269.16516595465924,2.0,39.0,CCE1
2017-08-21,259.99739890076285,2.0,39.0,CCE1
2017-08-22,263.3882424149921,2.0,39.0,CCE1
2017-08-23,266.351686722711,2.0,39.0,CCE1
2017-08-24,270.94574802323183,2.0,39.0,CCE1
2017-08-25,265.7148292273469,2.0,39.0,CCE1
2017-08-26,270.40309193419637,2.0,39.0,CCE1
2017-08-27,268.63686764159877,2.0,39.0,CCE1
2017-08-28,266.71411481056316,2.0,39.0,CCE1
2017-08-29,271.0975093251406,2.0,39.0,CCE1
2017-08-30,270.9282397411366,2.0,39.0,CCE1
2017-08-31,272.63396216731655,2.0,39.0,CCE1
2017-09-01,269.8777831409882,2.0,39.0,CCE1
2017-09-02,272.7177158805214,2.0,39.0,CCE1
2017-09-03,271.86491730417487,2.0,39.0,CCE1
2017-09-04,268.48031051092926,2.0,39.0,CCE1
2017-09-05,265.68900557387406,2.0,39.0,CCE1
2017-09-06,270.8821313334311,2.0,39.0,CCE1
2017-09-07,268.2701880908204,2.0,39.0,CCE1
2017-09-08,270.95031423016957,2.0,39.0,CCE1
2017-09-09,268.2888894548357,2.0,39.0,CCE1
2017-09-10,268.7485169195139,2.0,39.0,CCE1
2017-09-11,270.6960462756578,2.0,39.0,CCE1
2017-09-12,267.3457039956415,2.0,39.0,CCE1
2017-09-13,269.5402490854029,2.0,39.0,CCE1
