TIME,DEPTH,LATITUDE,LONGITUDE,TEMP,TEMP_QC,PSAL,PSAL_QC,CNDC,CNDC_QC,station
2009-05-19 00:00:01.000004608,32.0,33.478832,-122.52634,14.6163,1,33.086678,1,40.466892,1,CCE1
2009-05-19 00:30:00.999997952,32.0,33.478832,-122.52634,14.6241,1,33.08733,1,40.47489,1,CCE1
2009-05-19 01:00:01.000001280,32.0,33.478832,-122.52634,14.6416,1,33.086197,1,40.489994,1,CCE1
2009-05-19 01:30:01.000004608,32.0,33.478832,-122.52634,14.6309,1,33.09139,1,40.485695,1,CCE1
2009-05-19 02:00:00.999997952,32.0,33.478832,-122.52634,14.6553,1,33.099693,1,40.517597,1,CCE1
2009-05-19 02:30:01.000001280,32.0,33.478832,-122.52634,14.7038,1,33.114605,1,40.579308,1,CCE1
2009-05-19 03:00:01.000004608,32.0,33.478832,-122.52634,14.7254,1,33.121704,1,40.60731,1,CCE1
2009-05-19 03:30:00.999997952,32.0,33.478832,-122.52634,14.7272,1,33.122448,1,40.609814,1,CCE1
2009-05-19 04:00:01.000001280,32.0,33.478832,-122.52634,14.7388,1,33.128223,1,40.627014,1,CCE1
2009-05-19 04:30:01.000004608,32.0,33.478832,-122.52634,14.7624,1,33.136333,1,40.65802,1,CCE1
2009-05-19 05:00:00.999997952,32.0,33.478832,-122.52634,14.757,1,33.137566,1,40.65432,1,CCE1
2009-05-19 05:30:01.000001280,32.0,33.478832,-122.52634,14.7564,1,33.137623,1,40.65382,1,CCE1
2009-05-19 06:00:01.000004608,32.0,33.478832,-122.52634,14.7765,1,33.141884,1,40.677322,1,CCE1
2009-05-19 06:30:00.999997952,32.0,33.478832,-122.52634,14.7598,1,33.142735,1,40.66262,1,CCE1
2009-05-19 07:00:01.000001280,32.0,33.478832,-122.52634,14.7576,1,33.147793,1,40.666122,1,CCE1
2009-05-19 07:30:01.000004608,32.0,33.478832,-122.52634,14.7707,1,33.149097,1,40.679825,1,CCE1
2009-05-19 08:00:00.999997952,32.0,33.478832,-122.52634,14.7692,1,33.148098,1,40.677322,1,CCE1
2009-05-19 08:30:01.000001280,32.0,33.478832,-122.52634,14.7837,1,33.15112,1,40.694225,1,CCE1
2009-05-19 09:00:01.000004608,32.0,33.478832,-122.52634,14.7888,1,33.15278,1,40.700825,1,CCE1
2009-05-19 09:30:00.999997952,32.0,33.478832,-122.52634,14.809,1,33.15585,1,40.72313,1,CCE1
2009-05-19 10:00:01.000001280,32.0,33.478832,-122.52634,14.8129,1,33.1548,1,40.72563,1,CCE1
2009-05-19 10:30:01.000004608,32.0,33.478832,-122.52634,14.8673,1,33.159634,1,40.78194,1,CCE1
2009-05-19 11:00:00.999997952,32.0,33.478832,-122.52634,14.8366,1,33.152073,1,40.744835,1,CCE1
2009-05-19 11:30:01.000001280,32.0,33.478832,-122.52634,14.8465,1,33.15082,1,40.752735,1,CCE1
2009-05-19 12:00:01.000004608,32.0,33.478832,-122.52634,14.8329,1,33.146137,1,40.734833,1,CCE1
2009-05-19 12:30:00.999997952,32.0,33.478832,-122.52634,14.8178,1,33.147266,1,40.721928,1,CCE1
2009-05-19 13:00:01.000001280,32.0,33.478832,-122.52634,14.8241,1,33.148083,1,40.72873,1,CCE1
2009-05-19 13:30:01.000004608,32.0,33.478832,-122.52634,14.8227,1,33.14764,1,40.72693,1,CCE1
2009-05-19 14:00:00.999997952,32.0,33.478832,-122.52634,14.8316,1,33.14915,1,40.73693,1,CCE1
2009-05-19 14:30:01.000001280,32.0,33.478832,-122.52634,14.8136,1,33.14984,1,40.72083,1,CCE1
2009-05-19 15:00:01.000004608,32.0,33.478832,-122.52634,14.7698,1,33.141132,1,40.670223,1,CCE1
2009-05-19 15:30:00.999997952,32.0,33.478832,-122.52634,14.7767,1,33.142895,1,40.678623,1,CCE1
2009-05-19 16:00:01.000001280,32.0,33.478832,-122.52634,14.7754,1,33.13791,1,40.67192,1,CCE1
2009-05-19 16:30:01.000004608,32.0,33.478832,-122.52634,14.7461,1,33.13493,1,40.641216,1,CCE1
2009-05-19 17:00:00.999997952,32.0,33.478832,-122.52634,14.6297,1,33.11093,1,40.505997,1,CCE1
2009-05-19 17:30:01.000001280,32.0,33.478832,-122.52634,14.577,1,33.10138,1,40.44629,1,CCE1
2009-05-19 18:00:01.000004608,32.0,33.478832,-122.52634,14.5411,1,33.103867,1,40.41548,1,CCE1
2009-05-19 18:30:00.999997952,32.0,33.478832,-122.52634,14.5051,1,33.105526,1,40.38368,1,CCE1
2009-05-19 19:00:01.000001280,32.0,33.478832,-122.52634,14.0901,1,33.06098,1,39.948513,1,CCE1
2009-05-19 19:30:01.000004608,32.0,33.478832,-122.52634,14.2335,1,33.065132,1,40.086433,1,CCE1
2009-05-19 20:00:00.999997952,32.0,33.478832,-122.52634,14.1355,1,33.032932,1,39.96031,1,CCE1
2009-05-19 20:30:01.000001280,32.0,33.478832,-122.52634,14.0011,1,33.009846,1,39.81049,1,CCE1
2009-05-19 21:00:01.000004608,32.0,33.478832,-122.52634,13.9675,1,32.983997,1,39.75138,1,CCE1
2009-05-19 21:30:00.999997952,32.0,33.478832,-122.52634,13.997,1,32.97896,1,39.773285,1,CCE1
2009-05-19 22:00:01.000001280,32.0,33.478832,-122.52634,13.9566,1,32.98252,1,39.739677,1,CCE1
2009-05-19 22:30:01.000004608,32.0,33.478832,-122.52634,14.0706,1,32.999966,1,39.8643,1,CCE1
2009-05-19 23:00:00.999997952,32.0,33.478832,-122.52634,14.2151,1,33.04085,1,40.042927,1,CCE1
2009-05-19 23:30:01.000001280,32.0,33.478832,-122.52634,14.3054,1,33.07603,1,40.165245,1,CCE1
2009-05-20 00:00:01.000004608,32.0,33.478832,-122.52634,13.9376,1,32.99809,1,39.73888,1,CCE1
2009-05-20 00:30:00.999997952,32.0,33.478832,-122.52634,14.0998,1,33.036137,1,39.930607,1,CCE1
2009-05-20 01:00:01.000001280,32.0,33.478832,-122.52634,14.4412,1,33.104923,1,40.323368,1,CCE1
2009-05-20 01:30:01.000004608,32.0,33.478832,-122.52634,14.4039,1,33.105198,1,40.288864,1,CCE1
2009-05-20 02:00:00.999997952,32.0,33.478832,-122.52634,14.0332,1,33.02335,1,39.854897,1,CCE1
2009-05-20 02:30:01.000001280,32.0,33.478832,-122.52634,13.9559,1,33.0533,1,39.81549,1,CCE1
2009-05-20 03:00:01.000004608,32.0,33.478832,-122.52634,14.4545,1,33.11453,1,40.34627,1,CCE1
2009-05-20 03:30:00.999997952,32.0,33.478832,-122.52634,14.4875,1,33.124954,1,40.388477,1,CCE1
2009-05-20 04:00:01.000001280,32.0,33.478832,-122.52634,14.444,1,33.12836,1,40.351574,1,CCE1
2009-05-20 04:30:01.000004608,32.0,33.478832,-122.52634,14.4242,1,33.135498,1,40.34087,1,CCE1
2009-05-20 05:00:00.999997952,32.0,33.478832,-122.52634,14.4604,1,33.131737,1,40.370575,1,CCE1
2009-05-20 05:30:01.000001280,32.0,33.478832,-122.52634,14.5246,1,33.10945,1,40.40618,1,CCE1
2009-05-20 06:00:01.000004608,32.0,33.478832,-122.52634,14.0533,1,33.005558,1,39.854298,1,CCE1
2009-05-20 06:30:02.000002560,32.0,33.478832,-122.52634,14.1091,1,33.059444,1,39.96451,1,CCE1
2009-05-20 07:00:01.999995904,32.0,33.478832,-122.52634,14.1186,1,33.07713,1,39.99252,1,CCE1
2009-05-20 07:30:01.999999232,32.0,33.478832,-122.52634,14.3205,1,33.172153,1,40.283962,1,CCE1
2009-05-20 08:00:02.000002560,32.0,33.478832,-122.52634,14.3214,1,33.23516,1,40.353374,1,CCE1
2009-05-20 08:30:01.999995904,32.0,33.478832,-122.52634,14.098,1,33.197315,1,40.103535,1,CCE1
2009-05-20 09:00:01.999999232,32.0,33.478832,-122.52634,13.4605,1,33.08271,1,39.387627,1,CCE1
2009-05-20 09:30:02.000002560,32.0,33.478832,-122.52634,12.7928,1,33.035107,1,38.720722,1,CCE1
2009-05-20 10:00:01.999995904,32.0,33.478832,-122.52634,12.8136,1,33.085255,1,38.792633,1,CCE1
2009-05-20 10:30:01.999999232,32.0,33.478832,-122.52634,12.9227,1,33.09674,1,38.90535,1,CCE1
2009-05-20 11:00:02.000002560,32.0,33.478832,-122.52634,13.1908,1,33.079586,1,39.13479,1,CCE1
2009-05-20 11:30:01.000001280,32.0,33.478832,-122.52634,13.2985,1,33.07427,1,39.228703,1,CCE1
2009-05-20 12:00:01.000004608,32.0,33.478832,-122.52634,12.884,1,33.080795,1,38.852844,1,CCE1
2009-05-20 12:30:00.999997952,32.0,33.478832,-122.52634,12.7125,1,33.101395,1,38.716423,1,CCE1
2009-05-20 13:00:01.000001280,32.0,33.478832,-122.52634,12.8688,1,33.08423,1,38.84244,1,CCE1
2009-05-20 13:30:01.000004608,32.0,33.478832,-122.52634,12.8967,1,33.08098,1,38.864746,1,CCE1
2009-05-20 14:00:00.999997952,32.0,33.478832,-122.52634,12.8968,1,33.060493,1,38.843243,1,CCE1
2009-05-20 14:30:01.000001280,32.0,33.478832,-122.52634,12.7256,1,33.01418,1,38.63691,1,CCE1
2009-05-20 15:00:01.000004608,32.0,33.478832,-122.52634,12.997,1,33.082287,1,38.95866,1,CCE1
2009-05-20 15:30:00.999997952,32.0,33.478832,-122.52634,12.8939,1,33.0543,1,38.83404,1,CCE1
2009-05-20 16:00:01.000001280,32.0,33.478832,-122.52634,12.8642,1,33.05075,1,38.802937,1,CCE1
2009-05-20 16:30:01.000004608,32.0,33.478832,-122.52634,12.4172,1,32.971756,1,38.30946,1,CCE1
2009-05-20 17:00:00.999997952,32.0,33.478832,-122.52634,12.0203,1,32.9208,1,37.893696,1,CCE1
2009-05-20 17:30:01.000001280,32.0,33.478832,-122.52634,12.1214,1,32.916893,1,37.98191,1,CCE1
2009-05-20 18:00:01.000004608,32.0,33.478832,-122.52634,12.1019,1,32.935047,1,37.98291,1,CCE1
2009-05-20 18:30:00.999997952,32.0,33.478832,-122.52634,11.8059,1,32.945393,1,37.72357,1,CCE1
2009-05-20 19:00:01.000001280,32.0,33.478832,-122.52634,11.8325,1,32.93865,1,37.740875,1,CCE1
2009-05-20 19:30:01.000004608,32.0,33.478832,-122.52634,11.8516,1,32.96643,1,37.78688,1,CCE1
2009-05-20 20:00:00.999997952,32.0,33.478832,-122.52634,12.0759,1,33.01463,1,38.04152,1,CCE1
2009-05-20 20:30:01.000001280,32.0,33.478832,-122.52634,12.1309,1,33.152527,1,38.23465,1,CCE1
2009-05-20 21:00:01.000004608,32.0,33.478832,-122.52634,12.2864,1,33.236385,1,38.464684,1,CCE1
2009-05-20 21:30:00.999997952,32.0,33.478832,-122.52634,12.6788,1,33.281845,1,38.874546,1,CCE1
2009-05-20 22:00:01.000001280,32.0,33.478832,-122.52634,12.7336,1,33.317574,1,38.96276,1,CCE1
2009-05-20 22:30:01.000004608,32.0,33.478832,-122.52634,12.4518,1,33.282124,1,38.664913,1,CCE1
2009-05-20 23:00:00.999997952,32.0,33.478832,-122.52634,12.5105,1,33.277103,1,38.71392,1,CCE1
2009-05-20 23:30:01.000001280,32.0,33.478832,-122.52634,12.374,1,33.280926,1,38.591805,1,CCE1
2009-05-21 00:00:01.000004608,32.0,33.478832,-122.52634,12.2856,1,33.25038,1,38.478485,1,CCE1
2009-05-21 00:30:00.999997952,32.0,33.478832,-122.52634,12.5186,1,33.28775,1,38.732525,1,CCE1
2009-05-21 01:00:01.000001280,32.0,33.478832,-122.52634,12.3113,1,33.255295,1,38.50729,1,CCE1
2009-05-21 01:30:01.000004608,32.0,33.478832,-122.52634,12.434,1,33.27938,1,38.64561,1,CCE1
2009-05-21 02:00:00.999997952,32.0,33.478832,-122.52634,12.5115,1,33.294037,1,38.732525,1,CCE1
2009-05-21 02:30:01.000001280,32.0,33.478832,-122.52634,12.4242,1,33.285,1,38.64241,1,CCE1
2009-05-21 03:00:01.000004608,32.0,33.478832,-122.52634,12.5594,1,33.29931,1,38.782333,1,CCE1
2009-05-21 03:30:00.999997952,32.0,33.478832,-122.52634,12.5256,1,33.28883,1,38.740128,1,CCE1
2009-05-21 04:00:01.000001280,32.0,33.478832,-122.52634,12.4743,1,33.292492,1,38.696518,1,CCE1
2009-05-21 04:30:01.000004608,32.0,33.478832,-122.52634,12.4659,1,33.292744,1,38.68902,1,CCE1
2009-05-21 05:00:00.999997952,32.0,33.478832,-122.52634,12.5054,1,33.292637,1,38.725426,1,CCE1
2009-05-21 05:30:01.000001280,32.0,33.478832,-122.52634,12.5214,1,33.28623,1,38.733524,1,CCE1
2009-05-21 06:00:01.000004608,32.0,33.478832,-122.52634,12.6356,1,33.307327,1,38.861244,1,CCE1
2009-05-21 06:30:00.999997952,32.0,33.478832,-122.52634,12.7389,1,33.297447,1,38.946556,1,CCE1
2009-05-21 07:00:01.000001280,32.0,33.478832,-122.52634,12.5463,1,33.28094,1,38.751026,1,CCE1
2009-05-21 07:30:01.000004608,32.0,33.478832,-122.52634,12.302,1,33.23448,1,38.477085,1,CCE1
2009-05-21 08:00:00.999997952,32.0,33.478832,-122.52634,12.3267,1,33.254333,1,38.520493,1,CCE1
2009-05-21 08:30:01.000001280,32.0,33.478832,-122.52634,12.6595,1,33.290115,1,38.865345,1,CCE1
2009-05-21 09:00:01.000004608,32.0,33.478832,-122.52634,12.4304,1,33.271248,1,38.633812,1,CCE1
2009-05-21 09:30:00.999997952,32.0,33.478832,-122.52634,12.3399,1,33.248585,1,38.526695,1,CCE1
2009-05-21 10:00:01.000001280,32.0,33.478832,-122.52634,12.419,1,33.23911,1,38.5898,1,CCE1
2009-05-21 10:30:01.000004608,32.0,33.478832,-122.52634,12.619,1,33.30137,1,38.83964,1,CCE1
2009-05-21 11:00:00.999997952,32.0,33.478832,-122.52634,12.3896,1,33.232403,1,38.5557,1,CCE1
2009-05-21 11:30:01.000001280,32.0,33.478832,-122.52634,12.175,1,33.180317,1,38.30396,1,CCE1
2009-05-21 12:00:01.000004608,32.0,33.478832,-122.52634,12.224,1,33.130226,1,38.29706,1,CCE1
2009-05-21 12:30:00.999997952,32.0,33.478832,-122.52634,12.252,1,33.145134,1,38.338264,1,CCE1
2009-05-21 13:00:01.000001280,32.0,33.478832,-122.52634,12.4209,1,33.14222,1,38.49059,1,CCE1
2009-05-21 13:30:01.000004608,32.0,33.478832,-122.52634,12.6662,1,33.171185,1,38.74693,1,CCE1
2009-05-21 14:00:00.999997952,32.0,33.478832,-122.52634,12.6443,1,33.18255,1,38.738625,1,CCE1
2009-05-21 14:30:01.000001280,32.0,33.478832,-122.52634,12.6655,1,33.197186,1,38.773533,1,CCE1
2009-05-21 15:00:01.000004608,32.0,33.478832,-122.52634,12.657,1,33.174034,1,38.74143,1,CCE1
2009-05-21 15:30:00.999997952,32.0,33.478832,-122.52634,12.6334,1,33.158348,1,38.70322,1,CCE1
2009-05-21 16:00:01.000001280,32.0,33.478832,-122.52634,12.6661,1,33.15295,1,38.727726,1,CCE1
2009-05-21 16:30:01.000004608,32.0,33.478832,-122.52634,12.7287,1,33.124992,1,38.75613,1,CCE1
2009-05-21 17:00:00.999997952,32.0,33.478832,-122.52634,12.6852,1,33.141014,1,38.732826,1,CCE1
2009-05-21 17:30:01.000001280,32.0,33.478832,-122.52634,12.7077,1,33.1281,1,38.740025,1,CCE1
2009-05-21 18:00:01.000004608,32.0,33.478832,-122.52634,12.7428,1,33.119564,1,38.76343,1,CCE1
2009-05-21 18:30:00.999997952,32.0,33.478832,-122.52634,12.7297,1,33.140217,1,38.773033,1,CCE1
2009-05-21 19:00:01.000001280,32.0,33.478832,-122.52634,12.747,1,33.146446,1,38.795536,1,CCE1
2009-05-21 19:30:01.000004608,32.0,33.478832,-122.52634,12.758,1,33.143543,1,38.802635,1,CCE1
2009-05-21 20:00:00.999997952,32.0,33.478832,-122.52634,12.7714,1,33.127968,1,38.798634,1,CCE1
2009-05-21 20:30:01.000001280,32.0,33.478832,-122.52634,12.6582,1,33.087097,1,38.651413,1,CCE1
2009-05-21 21:00:01.000004608,32.0,33.478832,-122.52634,12.8333,1,33.115704,1,38.842842,1,CCE1
2009-05-21 21:30:00.999997952,32.0,33.478832,-122.52634,12.7995,1,33.086864,1,38.781334,1,CCE1
2009-05-21 22:00:01.000001280,32.0,33.478832,-122.52634,12.8837,1,33.065876,1,38.83684,1,CCE1
2009-05-21 22:30:01.000004608,32.0,33.478832,-122.52634,12.8681,1,33.077053,1,38.83424,1,CCE1
2009-05-21 23:00:00.999997952,32.0,33.478832,-122.52634,13.1407,1,33.0725,1,39.08098,1,CCE1
2009-05-21 23:30:01.000001280,32.0,33.478832,-122.52634,13.1968,1,33.074173,1,39.134586,1,CCE1
2009-05-22 00:00:01.000004608,32.0,33.478832,-122.52634,13.246,1,33.07383,1,39.179695,1,CCE1
2009-05-22 00:30:00.999997952,32.0,33.478832,-122.52634,13.7316,1,33.062344,1,39.61706,1,CCE1
2009-05-22 01:00:01.000001280,32.0,33.478832,-122.52634,13.7132,1,33.055325,1,39.592457,1,CCE1
2009-05-22 01:30:01.000004608,32.0,33.478832,-122.52634,13.9789,1,33.093044,1,39.8798,1,CCE1
2009-05-22 02:00:00.999997952,32.0,33.478832,-122.52634,14.3557,1,33.111584,1,40.25086,1,CCE1
2009-05-22 02:30:01.000001280,32.0,33.478832,-122.52634,14.3469,1,33.110764,1,40.241756,1,CCE1
2009-05-22 03:00:01.000004608,32.0,33.478832,-122.52634,14.5095,1,33.118416,1,40.401882,1,CCE1
2009-05-22 03:30:00.999997952,32.0,33.478832,-122.52634,14.7394,1,33.127167,1,40.626415,1,CCE1
2009-05-22 04:00:01.000001280,32.0,33.478832,-122.52634,14.7256,1,33.129272,1,40.615814,1,CCE1
2009-05-22 04:30:01.000004608,32.0,33.478832,-122.52634,14.8001,1,33.130344,1,40.686726,1,CCE1
2009-05-22 05:00:00.999997952,32.0,33.478832,-122.52634,14.8179,1,33.134464,1,40.707928,1,CCE1
2009-05-22 05:30:01.000001280,32.0,33.478832,-122.52634,14.8448,1,33.135563,1,40.734333,1,CCE1
2009-05-22 06:00:01.000004608,32.0,33.478832,-122.52634,14.8433,1,33.139923,1,40.737732,1,CCE1
2009-05-22 06:30:00.999997952,32.0,33.478832,-122.52634,14.864,1,33.1422,1,40.759636,1,CCE1
2009-05-22 07:00:01.000001280,32.0,33.478832,-122.52634,14.8751,1,33.143654,1,40.771637,1,CCE1
2009-05-22 07:30:01.000004608,32.0,33.478832,-122.52634,14.8736,1,33.144566,1,40.771236,1,CCE1
2009-05-22 08:00:00.999997952,32.0,33.478832,-122.52634,14.8745,1,33.14607,1,40.77374,1,CCE1
2009-05-22 08:30:01.000001280,32.0,33.478832,-122.52634,14.8885,1,33.149136,1,40.79024,1,CCE1
2009-05-22 09:00:01.000004608,32.0,33.478832,-122.52634,14.8916,1,33.15158,1,40.79584,1,CCE1
2009-05-22 09:30:00.999997952,32.0,33.478832,-122.52634,14.9016,1,33.151608,1,40.80524,1,CCE1
2009-05-22 10:00:01.000001280,32.0,33.478832,-122.52634,14.9153,1,33.152657,1,40.819244,1,CCE1
2009-05-22 10:30:01.000004608,32.0,33.478832,-122.52634,14.9209,1,33.153606,1,40.825546,1,CCE1
2009-05-22 11:00:00.999997952,32.0,33.478832,-122.52634,14.9276,1,33.153625,1,40.83185,1,CCE1
2009-05-22 11:30:01.000001280,32.0,33.478832,-122.52634,14.9282,1,33.151756,1,40.830345,1,CCE1
2009-05-22 12:00:01.000004608,32.0,33.478832,-122.52634,14.9281,1,33.149757,1,40.828045,1,CCE1
2009-05-22 12:30:00.999997952,32.0,33.478832,-122.52634,14.918,1,33.1432,1,40.811344,1,CCE1
2009-05-22 13:00:01.000001280,32.0,33.478832,-122.52634,14.914,1,33.139797,1,40.80384,1,CCE1
2009-05-22 13:30:01.000004608,32.0,33.478832,-122.52634,14.9038,1,33.138947,1,40.79334,1,CCE1
2009-05-22 14:00:00.999997952,32.0,33.478832,-122.52634,14.9084,1,33.13812,1,40.79674,1,CCE1
2009-05-22 14:30:01.000001280,32.0,33.478832,-122.52634,14.8967,1,33.132553,1,40.77964,1,CCE1
2009-05-22 15:00:01.000004608,32.0,33.478832,-122.52634,14.8897,1,33.129612,1,40.769836,1,CCE1
2009-05-22 15:30:00.999997952,32.0,33.478832,-122.52634,14.8943,1,33.12888,1,40.77334,1,CCE1
2009-05-22 16:00:01.000001280,32.0,33.478832,-122.52634,14.9022,1,33.128242,1,40.780037,1,CCE1
2009-05-22 16:30:01.000004608,32.0,33.478832,-122.52634,14.9216,1,33.130985,1,40.801243,1,CCE1
2009-05-22 17:00:00.999997952,32.0,33.478832,-122.52634,14.9251,1,33.132454,1,40.80614,1,CCE1
2009-05-22 17:30:01.000001280,32.0,33.478832,-122.52634,14.9373,1,33.133965,1,40.819244,1,CCE1
2009-05-22 18:00:01.000004608,32.0,33.478832,-122.52634,14.9388,1,33.134506,1,40.821243,1,CCE1
2009-05-22 18:30:00.999997952,32.0,33.478832,-122.52634,14.9505,1,33.137436,1,40.835445,1,CCE1
2009-05-22 19:00:01.000001280,32.0,33.478832,-122.52634,14.9556,1,33.13836,1,40.841248,1,CCE1
2009-05-22 19:30:01.000004608,32.0,33.478832,-122.52634,14.9596,1,33.13913,1,40.845848,1,CCE1
2009-05-22 20:00:00.999997952,32.0,33.478832,-122.52634,14.9733,1,33.141262,1,40.86105,1,CCE1
2009-05-22 20:30:01.000001280,32.0,33.478832,-122.52634,14.9794,1,33.143963,1,40.86975,1,CCE1
2009-05-22 21:00:01.000004608,32.0,33.478832,-122.52634,14.9807,1,33.145123,1,40.872253,1,CCE1
2009-05-22 21:30:00.999997952,32.0,33.478832,-122.52634,14.9947,1,33.148533,1,40.889156,1,CCE1
2009-05-22 22:00:01.000001280,32.0,33.478832,-122.52634,15.0041,1,33.151054,1,40.900757,1,CCE1
2009-05-22 22:30:01.000004608,32.0,33.478832,-122.52634,15.0109,1,33.152973,1,40.90926,1,CCE1
2009-05-22 23:00:00.999997952,32.0,33.478832,-122.52634,15.0152,1,33.154118,1,40.91456,1,CCE1
2009-05-22 23:30:01.000001280,32.0,33.478832,-122.52634,15.0262,1,33.157898,1,40.92906,1,CCE1
2009-05-23 00:00:01.000004608,32.0,33.478832,-122.52634,15.0342,1,33.15952,1,40.938362,1,CCE1
2009-05-23 00:30:00.999997952,32.0,33.478832,-122.52634,15.0246,1,33.160793,1,40.930763,1,CCE1
2009-05-23 01:00:01.000001280,32.0,33.478832,-122.52634,15.0399,1,33.15577,1,40.939564,1,CCE1
2009-05-23 01:30:01.000004608,32.0,33.478832,-122.52634,15.0377,1,33.159534,1,40.94166,1,CCE1
2009-05-23 02:00:00.999997952,32.0,33.478832,-122.52634,15.0362,1,33.158726,1,40.93936,1,CCE1
2009-05-23 02:30:01.000001280,32.0,33.478832,-122.52634,15.0498,1,33.164635,1,40.958664,1,CCE1
2009-05-23 03:00:01.000004608,32.0,33.478832,-122.52634,15.05,1,33.160126,1,40.953865,1,CCE1
2009-05-23 03:30:00.999997952,32.0,33.478832,-122.52634,15.0526,1,33.16208,1,40.958466,1,CCE1
2009-05-23 04:00:01.000001280,32.0,33.478832,-122.52634,15.0177,1,33.15281,1,40.91546,1,CCE1
2009-05-23 04:30:01.000004608,32.0,33.478832,-122.52634,15.0002,1,33.1521,1,40.89826,1,CCE1
2009-05-23 05:00:00.999997952,32.0,33.478832,-122.52634,15.0347,1,33.157375,1,40.936462,1,CCE1
2009-05-23 05:30:01.000001280,32.0,33.478832,-122.52634,14.9962,1,33.153595,1,40.896156,1,CCE1
2009-05-23 06:00:01.000004608,32.0,33.478832,-122.52634,14.9873,1,33.14323,1,40.876354,1,CCE1
2009-05-23 06:30:00.999997952,32.0,33.478832,-122.52634,14.8884,1,33.13861,1,40.778538,1,CCE1
2009-05-23 07:00:01.000001280,32.0,33.478832,-122.52634,14.8922,1,33.137646,1,40.78104,1,CCE1
2009-05-23 07:30:01.000004608,32.0,33.478832,-122.52634,14.9272,1,33.13085,1,40.806343,1,CCE1
2009-05-23 08:00:00.999997952,32.0,33.478832,-122.52634,14.9344,1,33.125374,1,40.80704,1,CCE1
2009-05-23 08:30:01.000001280,32.0,33.478832,-122.52634,14.9081,1,33.127132,1,40.78434,1,CCE1
2009-05-23 09:00:01.000004608,32.0,33.478832,-122.52634,14.9224,1,33.126953,1,40.797543,1,CCE1
2009-05-23 09:30:00.999997952,32.0,33.478832,-122.52634,14.9436,1,33.132786,1,40.823845,1,CCE1
2009-05-23 10:00:01.000001280,32.0,33.478832,-122.52634,14.9303,1,33.133385,1,40.812042,1,CCE1
2009-05-23 10:30:01.000004608,32.0,33.478832,-122.52634,14.9707,1,33.14184,1,40.85925,1,CCE1
2009-05-23 11:00:00.999997952,32.0,33.478832,-122.52634,14.9568,1,33.14368,1,40.848248,1,CCE1
2009-05-23 11:30:01.000001280,32.0,33.478832,-122.52634,14.9979,1,33.158398,1,40.903057,1,CCE1
2009-05-23 12:00:01.000004608,32.0,33.478832,-122.52634,15.0115,1,33.16124,1,40.91896,1,CCE1
2009-05-23 12:30:00.999997952,32.0,33.478832,-122.52634,15.02,1,33.167503,1,40.93386,1,CCE1
2009-05-23 13:00:01.000001280,32.0,33.478832,-122.52634,15.0588,1,33.17137,1,40.974567,1,CCE1
2009-05-23 13:30:01.000004608,32.0,33.478832,-122.52634,15.043,1,33.169594,1,40.957767,1,CCE1
2009-05-23 14:00:00.999997952,32.0,33.478832,-122.52634,15.0568,1,33.17144,1,40.972767,1,CCE1
2009-05-23 14:30:01.000001280,32.0,33.478832,-122.52634,15.0321,1,33.169712,1,40.947662,1,CCE1
2009-05-23 15:00:01.000004608,32.0,33.478832,-122.52634,15.0431,1,33.168602,1,40.956764,1,CCE1
2009-05-23 15:30:00.999997952,32.0,33.478832,-122.52634,15.0464,1,33.170143,1,40.961567,1,CCE1
2009-05-23 16:00:01.000001280,32.0,33.478832,-122.52634,15.0441,1,33.171913,1,40.961365,1,CCE1
2009-05-23 16:30:01.000004608,32.0,33.478832,-122.52634,15.0318,1,33.169064,1,40.946663,1,CCE1
2009-05-23 17:00:00.999997952,32.0,33.478832,-122.52634,15.0412,1,33.169132,1,40.955566,1,CCE1
2009-05-23 17:30:01.000001280,32.0,33.478832,-122.52634,15.0342,1,33.169106,1,40.948963,1,CCE1
2009-05-23 18:00:01.999999232,32.0,33.478832,-122.52634,15.0373,1,33.16982,1,40.952663,1,CCE1
2009-05-23 18:30:02.000002560,32.0,33.478832,-122.52634,15.0369,1,33.17052,1,40.953064,1,CCE1
2009-05-23 19:00:01.999995904,32.0,33.478832,-122.52634,15.033,1,33.170124,1,40.948963,1,CCE1
2009-05-23 19:30:01.999999232,32.0,33.478832,-122.52634,15.032,1,33.169796,1,40.947662,1,CCE1
2009-05-23 20:00:02.000002560,32.0,33.478832,-122.52634,15.0261,1,33.168835,1,40.941063,1,CCE1
2009-05-23 20:30:01.999995904,32.0,33.478832,-122.52634,15.0183,1,33.165146,1,40.92966,1,CCE1
2009-05-23 21:00:01.999999232,32.0,33.478832,-122.52634,15.0156,1,33.160564,1,40.922062,1,CCE1
2009-05-23 21:30:02.000002560,32.0,33.478832,-122.52634,15.0063,1,33.16167,1,40.91456,1,CCE1
2009-05-23 22:00:01.000001280,32.0,33.478832,-122.52634,14.9819,1,33.155148,1,40.884453,1,CCE1
2009-05-23 22:30:01.000004608,32.0,33.478832,-122.52634,14.988,1,33.156845,1,40.892056,1,CCE1
2009-05-23 23:00:00.999997952,32.0,33.478832,-122.52634,14.9792,1,33.15481,1,40.881554,1,CCE1
2009-05-23 23:30:01.000001280,32.0,33.478832,-122.52634,15.0006,1,33.157555,1,40.90466,1,CCE1
