date,station,oxygen
2017-01-27,CCE2,255.6031036376953
2017-01-28,CCE1,179.18777522701347
2017-01-28,CCE2,249.4073486328125
2017-01-29,CCE1,179.80369720550485
2017-01-29,CCE2,253.46449279785156
2017-01-30,CCE1,180.38009059543504
2017-01-30,CCE2,255.4551544189453
2017-01-31,CCE1,181.04288021098463
2017-01-31,CCE2,256.4583740234375
2017-02-01,CCE1,181.45288933466963
2017-02-01,CCE2,248.5862579345703
2017-02-02,CCE1,184.5624148034791
2017-02-02,CCE2,266.0024108886719
2017-02-03,CCE1,186.25794224247088
2017-02-03,CCE2,266.397216796875
2017-02-04,CCE1,186.63672476176552
2017-02-04,CCE2,268.6401062011719
2017-02-05,CCE1,188.32779821917916
2017-02-05,CCE2,271.4571228027344
2017-02-06,CCE1,189.60671189995483
2017-02-06,CCE2,271.1271057128906
2017-02-07,CCE1,192.02493269982116
2017-02-07,CCE2,267.6875915527344
2017-02-08,CCE1,193.92514680466437
2017-02-08,CCE2,266.7402038574219
2017-02-09,CCE1,192.38280768479137
2017-02-09,CCE2,266.49237060546875
2017-02-10,CCE1,193.77548615596143
2017-02-10,CCE2,268.9101867675781
2017-02-11,CCE1,194.8013902023464
2017-02-11,CCE2,273.3172302246094
2017-02-12,CCE1,197.40581354931308
2017-02-12,CCE2,275.53887939453125
2017-02-13,CCE1,200.8248999981623
2017-02-13,CCE2,274.2117919921875
2017-02-14,CCE1,202.74717044942244
2017-02-14,CCE2,271.22467041015625
2017-02-15,CCE1,200.26263350639215
2017-02-15,CCE2,271.4706115722656
2017-02-16,CCE1,198.22248727304247
2017-02-16,CCE2,273.3472595214844
2017-02-17,CCE1,200.15311737181975
2017-02-17,CCE2,273.8162536621094
2017-02-18,CCE1,201.95267916399675
2017-02-18,CCE2,267.0965881347656
2017-02-19,CCE1,202.93225690241573
2017-02-19,CCE2,260.8425598144531
2017-02-20,CCE1,206.5608251093633
2017-02-20,CCE2,256.7154235839844
2017-02-21,CCE1,207.36715776290148
2017-02-21,CCE2,259.3087158203125
2017-02-22,CCE1,206.464803068916
2017-02-22,CCE2,261.2121887207031
2017-02-23,CCE1,206.42263114526975
2017-02-23,CCE2,257.5506896972656
2017-02-24,CCE1,208.4752069237297
2017-02-24,CCE2,254.678955078125
2017-02-25,CCE1,210.95813118628217
2017-02-25,CCE2,249.05712890625
2017-02-26,CCE1,212.67706700265248
2017-02-26,CCE2,251.64129638671875
2017-02-27,CCE1,214.59398072538295
2017-02-27,CCE2,253.36181640625
2017-02-28,CCE1,217.14862306230648
2017-02-28,CCE2,258.2568664550781
2017-03-01,CCE1,218.0707297877777
2017-03-01,CCE2,252.7777099609375
2017-03-02,CCE1,219.49538603571924
2017-03-02,CCE2,243.5677490234375
2017-03-03,CCE1,224.00839861343
2017-03-03,CCE2,247.89404296875
2017-03-04,CCE1,228.4106488765636
2017-03-04,CCE2,260.7770080566406
2017-03-05,CCE1,232.73433944929835
2017-03-05,CCE2,258.7168273925781
2017-03-06,CCE1,237.84899632049917
2017-03-06,CCE2,261.86322021484375
2017-03-07,CCE1,238.39845275606308
2017-03-07,CCE2,263.2600402832031
2017-03-08,CCE1,242.96162889595615
2017-03-08,CCE2,261.79345703125
2017-03-09,CCE1,239.7270749592976
2017-03-09,CCE2,289.5074768066406
2017-03-10,CCE1,244.2657267149868
2017-03-10,CCE2,274.22882080078125
2017-03-11,CCE1,256.3263432785128
2017-03-11,CCE2,286.5966796875
2017-03-12,CCE1,256.8533048403312
2017-03-12,CCE2,284.9076232910156
2017-03-13,CCE1,266.2345120400825
2017-03-13,CCE2,280.06689453125
2017-03-14,CCE1,272.2309289330221
2017-03-14,CCE2,282.55670166015625
2017-03-15,CCE1,275.48863799822817
2017-03-15,CCE2,285.8775634765625
2017-03-16,CCE1,285.1650377298541
2017-03-16,CCE2,272.3323974609375
2017-03-17,CCE1,290.8721133597932
2017-03-17,CCE2,276.0444641113281
2017-03-18,CCE1,298.51557580301125
2017-03-18,CCE2,275.1615295410156
2017-03-19,CCE1,297.22293355954747
2017-03-19,CCE2,258.8307800292969
2017-03-20,CCE1,298.22058418184747
2017-03-20,CCE2,234.3753204345703
2017-03-21,CCE1,299.46951448485856
2017-03-21,CCE2,226.0393218994141
2017-03-22,CCE1,300.4222666504554
2017-03-22,CCE2,234.5559539794922
2017-03-23,CCE1,301.4467454245511
2017-03-23,CCE2,246.02772521972656
2017-03-24,CCE1,301.4911615360138
2017-03-24,CCE2,261.8524169921875
2017-03-25,CCE1,301.35520772610306
2017-03-25,CCE2,269.5387268066406
2017-03-26,CCE1,303.1870432297299
2017-03-26,CCE2,260.14019775390625
2017-03-27,CCE1,300.4519773484041
2017-03-27,CCE2,256.5666198730469
2017-03-28,CCE1,297.91080420304615
2017-03-28,CCE2,240.9759063720703
2017-03-29,CCE1,296.5463049100289
2017-03-29,CCE2,239.20945739746097
2017-03-30,CCE1,295.0568897163835
2017-03-30,CCE2,229.01812744140625
2017-03-31,CCE1,294.0152899928514
2017-03-31,CCE2,214.76368713378903
2017-04-01,CCE1,293.95149315051566
2017-04-01,CCE2,218.8804168701172
2017-04-02,CCE1,293.48584127388943
2017-04-02,CCE2,216.8740692138672
2017-04-03,CCE1,293.5704945221286
2017-04-03,CCE2,214.3357086181641
2017-04-04,CCE1,293.42750941323976
2017-04-04,CCE2,217.8781585693359
2017-04-05,CCE1,292.46834940087933
2017-04-05,CCE2,219.880126953125
2017-04-06,CCE1,290.35754497591284
2017-04-06,CCE2,225.1891937255859
2017-04-07,CCE1,292.2464250963597
2017-04-07,CCE2,225.544189453125
2017-04-08,CCE1,290.8238328421512
2017-04-08,CCE2,231.9900054931641
2017-04-09,CCE1,291.0749958136261
2017-04-09,CCE2,243.9390869140625
2017-04-10,CCE1,287.8359019826125
2017-04-10,CCE2,270.3268737792969
2017-04-11,CCE1,287.24410175113115
2017-04-11,CCE2,260.4961242675781
2017-04-12,CCE1,289.62052526368984
2017-04-12,CCE2,246.02435302734375
2017-04-13,CCE1,291.1624350431435
2017-04-13,CCE2,250.7916717529297
2017-04-14,CCE1,290.4348630107553
2017-04-14,CCE2,235.06007385253903
2017-04-15,CCE1,287.1697441815084
2017-04-15,CCE2,239.4158172607422
2017-04-16,CCE1,287.99735711480895
2017-04-16,CCE2,234.9573516845703
2017-04-17,CCE1,288.30018843031326
2017-04-17,CCE2,219.0348358154297
2017-04-18,CCE1,287.52047831444486
2017-04-18,CCE2,231.0064239501953
2017-04-19,CCE1,289.69982636414176
2017-04-19,CCE2,227.3378448486328
2017-04-20,CCE1,289.27096720766707
2017-04-20,CCE2,258.5010986328125
2017-04-21,CCE1,289.3712519050766
2017-04-21,CCE2,274.3450927734375
2017-04-22,CCE1,287.3773453626175
2017-04-22,CCE2,263.3708190917969
2017-04-23,CCE1,288.9880636501595
2017-04-23,CCE2,236.4957275390625
2017-04-24,CCE1,288.2387693944366
2017-04-24,CCE2,220.7726287841797
2017-04-25,CCE1,287.5728325816929
2017-04-25,CCE2,214.93153381347656
2017-04-26,CCE1,286.7032027460957
2017-04-26,CCE2,208.8292694091797
2017-04-27,CCE1,285.1797465275159
2017-04-27,CCE2,208.7476348876953
2017-04-28,CCE1,281.49416916625734
2017-04-28,CCE2,184.14222717285156
2017-04-29,CCE1,280.15376980989817
2017-04-29,CCE2,196.87896728515625
2017-04-30,CCE1,276.67318146143054
2017-04-30,CCE2,197.1789398193359
2017-05-01,CCE1,275.3018616800062
2017-05-01,CCE2,207.66612243652344
2017-05-02,CCE1,274.6200773660084
2017-05-02,CCE2,228.71128845214844
2017-05-03,CCE1,275.015092893879
2017-05-03,CCE2,197.3275604248047
2017-05-04,CCE1,274.99636783776634
2017-05-04,CCE2,232.66546630859375
2017-05-05,CCE1,277.94557628464196
2017-05-05,CCE2,244.49351501464844
2017-05-06,CCE1,274.9070926690038
2017-05-06,CCE2,261.7831726074219
2017-05-07,CCE1,275.11461657592304
2017-05-07,CCE2,247.0310211181641
2017-05-08,CCE1,274.8315801079644
2017-05-08,CCE2,245.52769470214844
2017-05-09,CCE1,274.4844738911699
2017-05-09,CCE2,268.7076416015625
2017-05-10,CCE1,273.6068426582845
2017-05-10,CCE2,281.9753112792969
2017-05-11,CCE1,274.3537492183295
2017-05-11,CCE2,245.05490112304688
2017-05-12,CCE1,273.71821398011787
2017-05-12,CCE2,259.1227111816406
2017-05-13,CCE1,273.4538630769893
2017-05-13,CCE2,251.7252197265625
2017-05-14,CCE1,274.52289773567185
2017-05-14,CCE2,266.9480285644531
2017-05-15,CCE1,277.1077566112752
2017-05-15,CCE2,311.1274719238281
2017-05-16,CCE1,278.2994698772979
2017-05-16,CCE2,305.55059814453125
2017-05-17,CCE1,277.84039081698796
2017-05-18,CCE1,276.05823467612885
2017-05-19,CCE1,275.74542873266404
2017-05-20,CCE1,276.9825826157193
2017-05-21,CCE1,274.16080602187054
2017-05-22,CCE1,277.2810343648817
2017-05-23,CCE1,276.676238136111
2017-05-24,CCE1,279.83334556086254
2017-05-25,CCE1,279.4906930119281
2017-05-26,CCE1,279.4912838792253
2017-05-27,CCE1,276.2883654114859
2017-05-28,CCE1,279.59839521682346
2017-05-29,CCE1,277.3053076981626
2017-05-30,CCE1,280.7757482899268
2017-05-31,CCE1,279.4206062099236
2017-06-01,CCE1,280.63432862646675
2017-06-02,CCE1,280.89477110478975
2017-06-03,CCE1,276.7951296049541
2017-06-04,CCE1,272.10888097194044
2017-06-05,CCE1,273.58248254504434
2017-06-06,CCE1,273.9089734185249
2017-06-07,CCE1,273.52808282035915
2017-06-08,CCE1,270.7476852414715
2017-06-09,CCE1,269.16787392307975
2017-06-10,CCE1,270.61300873370055
2017-06-11,CCE1,269.918230667052
2017-06-12,CCE1,271.3617802902408
2017-06-13,CCE1,272.00541169299765
2017-06-14,CCE1,267.9145285529515
2017-06-15,CCE1,265.60979554238344
2017-06-16,CCE1,264.5244849097398
2017-06-17,CCE1,265.0618141483344
2017-06-18,CCE1,263.7462014931071
2017-06-19,CCE1,262.7776707856499
2017-06-20,CCE1,262.33070176808144
2017-06-21,CCE1,262.76940847107403
2017-06-22,CCE1,261.122680693174
2017-06-23,CCE1,259.64800601851385
2017-06-24,CCE1,259.795124093397
2017-06-25,CCE1,261.1360749943241
2017-06-26,CCE1,262.68585773067497
2017-06-27,CCE1,260.39148303719713
2017-06-28,CCE1,261.91039191025476
2017-06-29,CCE1,262.77627517941903
2017-06-30,CCE1,262.595811726183
2017-07-01,CCE1,258.84016936202653
2017-07-02,CCE1,257.2701293170698
2017-07-03,CCE1,257.0805811693578
2017-07-04,CCE1,256.69010165887534
2017-07-05,CCE1,254.49582265225183
2017-07-06,CCE1,255.46577650351037
2017-07-07,CCE1,255.36790846542007
2017-07-08,CCE1,256.6565958627669
2017-07-09,CCE1,255.6933390865169
2017-07-10,CCE1,255.44066927347163
2017-07-11,CCE1,255.1932206018841
2017-07-12,CCE1,258.32954539877693
2017-07-13,CCE1,255.47540881518333
2017-07-14,CCE1,258.1391624789758
2017-07-15,CCE1,257.12968725264267
2017-07-16,CCE1,254.8239851519263
2017-07-17,CCE1,253.7253117529094
2017-07-18,CCE1,256.0367873752081
2017-07-19,CCE1,255.6223164390063
2017-07-20,CCE1,256.848453016084
2017-07-21,CCE1,253.8304746880805
2017-07-22,CCE1,254.12245662991884
2017-07-23,CCE1,256.12299409665957
2017-07-24,CCE1,256.6719810556393
2017-07-25,CCE1,257.9686664916041
2017-07-26,CCE1,257.8698099717286
2017-07-27,CCE1,260.5950084708827
2017-07-28,CCE1,256.3352936804852
2017-07-29,CCE1,258.6027371740104
2017-07-30,CCE1,257.33168685925926
2017-07-31,CCE1,258.75163149366256
2017-08-01,CCE1,260.7152358024
2017-08-02,CCE1,263.6350255395441
2017-08-03,CCE1,267.5404143498622
2017-08-04,CCE1,270.19789627510187
2017-08-05,CCE1,269.0248551092311
2017-08-06,CCE1,257.39874423206106
2017-08-07,CCE1,260.542354075785
2017-08-08,CCE1,267.75248807720817
2017-08-09,CCE1,271.16499655572494
2017-08-10,CCE1,272.5247449390717
2017-08-11,CCE1,271.7255017575129
2017-08-12,CCE1,274.5757305441034
2017-08-13,CCE1,270.2550905710014
2017-08-14,CCE1,271.73374274634597
2017-08-15,CCE1,266.98727187010064
2017-08-15,CCE2,255.2263946533203
2017-08-16,CCE1,265.5542641819071
2017-08-16,CCE2,255.63116455078125
2017-08-17,CCE1,264.63915792089847
2017-08-17,CCE2,262.0882568359375
2017-08-18,CCE1,267.43132892105956
2017-08-18,CCE2,271.7521057128906
2017-08-19,CCE1,265.54471156190675
2017-08-19,CCE2,271.8684387207031
2017-08-20,CCE1,269.16516595465924
2017-08-20,CCE2,278.9195861816406
2017-08-21,CCE1,259.99739890076285
2017-08-21,CCE2,256.0259704589844
2017-08-22,CCE1,263.3882424149921
2017-08-22,CCE2,265.0972595214844
2017-08-23,CCE1,266.351686722711
2017-08-23,CCE2,275.5825500488281
2017-08-24,CCE1,270.94574802323183
2017-08-24,CCE2,251.48973083496097
2017-08-25,CCE1,265.7148292273469
2017-08-25,CCE2,263.5137939453125
2017-08-26,CCE1,270.40309193419637
2017-08-26,CCE2,243.44349670410156
2017-08-27,CCE1,268.63686764159877
2017-08-27,CCE2,243.3867950439453
2017-08-28,CCE1,266.71411481056316
2017-08-28,CCE2,250.8063812255859
2017-08-29,CCE1,271.0975093251406
2017-08-29,CCE2,256.4232482910156
2017-08-30,CCE1,270.9282397411366
2017-08-30,CCE2,252.60438537597656
2017-08-31,CCE1,272.63396216731655
2017-08-31,CCE2,254.5685577392578
2017-09-01,CCE1,269.8777831409882
2017-09-01,CCE2,259.5147399902344
2017-09-02,CCE1,272.7177158805214
2017-09-02,CCE2,263.8005065917969
2017-09-03,CCE1,271.86491730417487
2017-09-03,CCE2,262.091064453125
2017-09-04,CCE1,268.48031051092926
2017-09-04,CCE2,264.107666015625
2017-09-05,CCE1,265.68900557387406
2017-09-05,CCE2,250.18553161621097
2017-09-06,CCE1,270.8821313334311
2017-09-06,CCE2,256.85333251953125
2017-09-07,CCE1,268.2701880908204
2017-09-07,CCE2,256.2997741699219
2017-09-08,CCE1,270.95031423016957
2017-09-08,CCE2,257.49957275390625
2017-09-09,CCE1,268.2888894548357
2017-09-09,CCE2,256.4114074707031
2017-09-10,CCE1,268.7485169195139
2017-09-10,CCE2,257.16461181640625
2017-09-11,CCE1,270.6960462756578
2017-09-11,CCE2,246.5995635986328
2017-09-12,CCE1,267.3457039956415
2017-09-12,CCE2,240.9652557373047
2017-09-13,CCE1,269.5402490854029
2017-09-13,CCE2,255.5804443359375
2017-09-14,CCE1,270.9400897022273
2017-09-14,CCE2,259.5592041015625
2017-09-15,CCE1,269.4991602118179
2017-09-15,CCE2,265.3631591796875
2017-09-16,CCE1,267.76065393754874
2017-09-16,CCE2,253.7205047607422
2017-09-17,CCE1,267.3440800614473
2017-09-17,CCE2,250.8938140869141
2017-09-18,CCE1,268.6560157517786
2017-09-18,CCE2,252.61077880859375
2017-09-19,CCE1,269.5771543739523
2017-09-19,CCE2,248.1885986328125
2017-09-20,CCE1,270.1463765234808
2017-09-20,CCE2,245.19366455078125
2017-09-21,CCE1,
2017-09-21,CCE2,232.11341857910156
2017-09-22,CCE1,
2017-09-22,CCE2,246.3968048095703
2017-09-23,CCE1,
2017-09-23,CCE2,261.9251403808594
2017-09-24,CCE1,
2017-09-24,CCE2,266.4738464355469
2017-09-25,CCE1,
2017-09-25,CCE2,283.7679748535156
2017-09-26,CCE1,
2017-09-26,CCE2,266.7101135253906
2017-09-27,CCE1,
2017-09-27,CCE2,261.1576843261719
2017-09-28,CCE1,
2017-09-28,CCE2,258.3933410644531
2017-09-29,CCE1,
2017-09-29,CCE2,257.9842529296875
2017-09-30,CCE1,
2017-09-30,CCE2,267.0369567871094
2017-10-01,CCE1,
2017-10-01,CCE2,269.7495422363281
2017-10-02,CCE1,
2017-10-02,CCE2,265.8681640625
2017-10-03,CCE1,
2017-10-03,CCE2,258.646240234375
2017-10-04,CCE1,
2017-10-04,CCE2,263.5527038574219
2017-10-05,CCE1,
2017-10-05,CCE2,265.1715393066406
2017-10-06,CCE1,
2017-10-06,CCE2,262.33734130859375
2017-10-07,CCE1,
2017-10-07,CCE2,257.9234313964844
2017-10-08,CCE1,
2017-10-08,CCE2,252.9255523681641
2017-10-09,CCE1,
2017-10-09,CCE2,259.5072937011719
2017-10-10,CCE1,
2017-10-10,CCE2,260.5892333984375
2017-10-11,CCE1,
2017-10-11,CCE2,265.9189758300781
2017-10-12,CCE1,
2017-10-12,CCE2,263.9897155761719
2017-10-13,CCE1,
2017-10-13,CCE2,260.91705322265625
2017-10-14,CCE1,
2017-10-14,CCE2,256.8074951171875
2017-10-15,CCE1,
2017-10-15,CCE2,261.49969482421875
2017-10-16,CCE1,
2017-10-16,CCE2,268.9388732910156
2017-10-17,CCE1,
2017-10-17,CCE2,281.56243896484375
2017-10-18,CCE1,
2017-10-18,CCE2,267.8134765625
2017-10-19,CCE1,
2017-10-19,CCE2,256.6960144042969
2017-10-20,CCE1,
2017-10-20,CCE2,255.53175354003903
2017-10-21,CCE1,
2017-10-21,CCE2,252.8794708251953
2017-10-22,CCE1,
2017-10-22,CCE2,250.9056396484375
2017-10-23,CCE1,
2017-10-23,CCE2,249.6393280029297
2017-10-24,CCE1,
2017-10-24,CCE2,241.5188446044922
2017-10-25,CCE1,
2017-10-25,CCE2,235.86761474609375
2017-10-26,CCE1,
2017-10-26,CCE2,246.6818389892578
2017-10-27,CCE1,
2017-10-27,CCE2,251.9110565185547
2017-10-28,CCE1,
2017-10-28,CCE2,262.4617614746094
2017-10-29,CCE1,
2017-10-29,CCE2,254.80662536621097
2017-10-30,CCE1,
2017-10-30,CCE2,264.3900451660156
2017-10-31,CCE1,
2017-10-31,CCE2,263.21099853515625
2017-11-01,CCE1,
2017-11-01,CCE2,251.3463134765625
2017-11-02,CCE1,
2017-11-02,CCE2,255.50047302246097
2017-11-03,CCE1,247.7407517982716
2017-11-03,CCE2,252.9535369873047
2017-11-04,CCE1,247.0885760942499
2017-11-04,CCE2,251.2530059814453
2017-11-05,CCE1,244.43925045950644
2017-11-05,CCE2,250.2990570068359
2017-11-06,CCE1,244.2834540574296
2017-11-06,CCE2,251.5309906005859
2017-11-07,CCE1,252.382742282384
2017-11-07,CCE2,251.73448181152344
2017-11-08,CCE1,250.7450983467704
2017-11-08,CCE2,251.4182586669922
2017-11-09,CCE1,247.0817192480013
2017-11-09,CCE2,252.380615234375
2017-11-10,CCE1,249.40723071650152
2017-11-10,CCE2,253.0636444091797
2017-11-11,CCE1,250.0389740236332
2017-11-11,CCE2,252.47015380859375
2017-11-12,CCE1,250.80178877838645
2017-11-12,CCE2,254.0874786376953
2017-11-13,CCE1,254.21691213760195
2017-11-13,CCE2,254.08338928222656
2017-11-14,CCE1,256.1781268244462
2017-11-14,CCE2,253.62892150878903
2017-11-15,CCE1,255.94480205701575
2017-11-15,CCE2,251.5242156982422
2017-11-16,CCE1,256.4097949680618
2017-11-16,CCE2,251.56971740722656
2017-11-17,CCE1,259.2447174324455
2017-11-17,CCE2,256.444091796875
2017-11-18,CCE1,259.59606453588736
2017-11-18,CCE2,251.2483673095703
2017-11-19,CCE1,257.3238217525739
2017-11-19,CCE2,256.1761779785156
2017-11-20,CCE1,255.0885989882722
2017-11-20,CCE2,261.336181640625
2017-11-21,CCE1,255.34970689604936
2017-11-21,CCE2,259.4422912597656
2017-11-22,CCE1,250.4768611670986
2017-11-22,CCE2,251.4497528076172
2017-11-23,CCE1,251.133384315425
2017-11-23,CCE2,256.0318908691406
2017-11-24,CCE1,255.76463800063263
2017-11-24,CCE2,255.3449554443359
2017-11-25,CCE1,255.3885549672856
2017-11-25,CCE2,262.1382141113281
2017-11-26,CCE1,256.5647544934291
2017-11-26,CCE2,267.7851867675781
2017-11-27,CCE1,255.25314160338465
2017-11-27,CCE2,258.5347900390625
2017-11-28,CCE1,253.92403677910815
2017-11-28,CCE2,260.3940124511719
2017-11-29,CCE1,255.4205007747067
2017-11-29,CCE2,262.20184326171875
2017-11-30,CCE1,247.62532852431653
2017-11-30,CCE2,261.6778869628906
2017-12-01,CCE1,243.46549715334012
2017-12-01,CCE2,256.5089416503906
2017-12-02,CCE1,248.55454400334975
2017-12-02,CCE2,249.29058837890625
2017-12-03,CCE1,247.19590449963172
2017-12-03,CCE2,252.087646484375
2017-12-04,CCE1,247.71383542873417
2017-12-04,CCE2,250.44044494628903
2017-12-05,CCE1,247.6167628959572
2017-12-05,CCE2,247.3312225341797
2017-12-06,CCE1,246.449607950216
2017-12-06,CCE2,249.9237060546875
2017-12-07,CCE1,246.51727507830972
2017-12-07,CCE2,253.15138244628903
2017-12-08,CCE1,246.79205019801088
2017-12-08,CCE2,249.5736541748047
2017-12-09,CCE1,248.86338647955347
2017-12-09,CCE2,246.52667236328125
2017-12-10,CCE1,244.56350420830643
2017-12-10,CCE2,249.30018615722656
2017-12-11,CCE1,250.34039576334624
2017-12-11,CCE2,250.1766357421875
2017-12-12,CCE1,248.34459726307588
2017-12-12,CCE2,255.7441864013672
2017-12-13,CCE1,248.39364212651375
2017-12-13,CCE2,255.0925140380859
2017-12-14,CCE1,248.71387499059708
2017-12-14,CCE2,251.4598388671875
2017-12-15,CCE1,250.4762678228244
2017-12-15,CCE2,250.817626953125
2017-12-16,CCE1,248.4730308046705
2017-12-16,CCE2,248.6476287841797
2017-12-17,CCE1,247.76312181564683
2017-12-17,CCE2,247.1770782470703
2017-12-18,CCE1,248.3106617316415
2017-12-18,CCE2,245.8894500732422
2017-12-19,CCE1,247.1732330185898
2017-12-19,CCE2,243.59783935546875
2017-12-20,CCE1,247.92672766294763
2017-12-20,CCE2,245.1354217529297
2017-12-21,CCE1,251.52259793283235
2017-12-21,CCE2,238.73695373535156
2017-12-22,CCE1,250.96132477460915
2017-12-22,CCE2,243.80946350097656
2017-12-23,CCE1,250.66479580509213
2017-12-23,CCE2,247.24172973632812
2017-12-24,CCE1,252.24761754288429
2017-12-24,CCE2,246.28802490234375
2017-12-25,CCE1,251.53953045669792
2017-12-25,CCE2,243.53509521484375
2017-12-26,CCE1,252.3392086580188
2017-12-26,CCE2,243.92266845703125
2017-12-27,CCE1,251.35915064369064
2017-12-27,CCE2,248.8559112548828
2017-12-28,CCE1,250.69185933224176
2017-12-28,CCE2,242.5062561035156
2017-12-29,CCE1,249.03819432528744
2017-12-29,CCE2,252.3010406494141
2017-12-30,CCE1,248.54209677542556
2017-12-30,CCE2,246.46890258789065
2017-12-31,CCE1,247.98490304494365
2017-12-31,CCE2,251.6455993652344
2018-01-01,CCE1,247.71944861453596
2018-01-01,CCE2,255.14369201660156
2018-01-02,CCE1,247.06699610753444
2018-01-02,CCE2,257.5715026855469
2018-01-03,CCE1,250.55731891731477
2018-01-03,CCE2,257.4034118652344
2018-01-04,CCE1,252.89862968202544
2018-01-04,CCE2,256.5590515136719
2018-01-05,CCE1,252.4472185663094
2018-01-05,CCE2,253.82943725585935
2018-01-06,CCE1,253.7749438305211
2018-01-06,CCE2,253.93875122070312
2018-01-07,CCE1,255.3474238451686
2018-01-07,CCE2,252.2789001464844
2018-01-08,CCE1,253.13997742802297
2018-01-08,CCE2,250.42724609375
2018-01-09,CCE1,252.0691677406251
2018-01-09,CCE2,246.3331298828125
2018-01-10,CCE1,253.99329882111488
2018-01-10,CCE2,243.7731781005859
2018-01-11,CCE1,255.38352608701837
2018-01-11,CCE2,244.2253570556641
2018-01-12,CCE1,255.10015868460857
2018-01-12,CCE2,248.23565673828125
2018-01-13,CCE1,255.20020411435996
2018-01-13,CCE2,253.1092071533203
2018-01-14,CCE1,254.9884259185096
2018-01-14,CCE2,243.2512359619141
2018-01-15,CCE1,256.22162972278574
2018-01-15,CCE2,240.1702880859375
2018-01-16,CCE1,257.03697260797964
2018-01-16,CCE2,246.6973571777344
2018-01-17,CCE1,255.9027591801631
2018-01-17,CCE2,245.3087158203125
2018-01-18,CCE1,255.79667177085204
2018-01-18,CCE2,244.9485321044922
2018-01-19,CCE1,258.87808149732774
2018-01-19,CCE2,246.73683166503903
2018-01-20,CCE1,257.24564508553834
2018-01-20,CCE2,249.54832458496097
2018-01-21,CCE1,257.1377781860435
2018-01-21,CCE2,242.80772399902344
2018-01-22,CCE1,259.68314772967227
2018-01-22,CCE2,248.17127990722656
2018-01-23,CCE1,258.2675434240816
2018-01-23,CCE2,241.0838165283203
2018-01-24,CCE1,260.30235483328096
2018-01-24,CCE2,229.95269775390625
2018-01-25,CCE1,259.32626852954917
2018-01-25,CCE2,228.0348968505859
2018-01-26,CCE1,260.00418996525224
2018-01-26,CCE2,234.35986328125
2018-01-27,CCE1,260.3015410372904
2018-01-27,CCE2,235.77337646484375
2018-01-28,CCE1,259.99827126041606
2018-01-28,CCE2,246.51715087890625
2018-01-29,CCE1,259.1607237115474
2018-01-29,CCE2,242.51573181152344
2018-01-30,CCE1,258.8932308818689
2018-01-30,CCE2,241.0861663818359
2018-01-31,CCE1,260.3942811499308
2018-01-31,CCE2,247.01800537109375
2018-02-01,CCE1,260.827577366336
2018-02-01,CCE2,258.3763732910156
2018-02-02,CCE1,260.192076782618
2018-02-02,CCE2,261.54937744140625
2018-02-03,CCE1,261.84805618328875
2018-02-03,CCE2,273.3987121582031
2018-02-04,CCE1,262.04037956951174
2018-02-04,CCE2,261.1948547363281
2018-02-05,CCE1,260.4199758843164
2018-02-05,CCE2,250.05308532714844
2018-02-06,CCE1,260.95305447680835
2018-02-06,CCE2,243.09242248535156
2018-02-07,CCE1,259.6662308714069
2018-02-07,CCE2,255.0081787109375
2018-02-08,CCE1,254.74816848315652
2018-02-08,CCE2,270.5932312011719
2018-02-09,CCE1,258.10029328794076
2018-02-09,CCE2,273.0474853515625
2018-02-10,CCE1,257.15657402185303
2018-02-10,CCE2,269.4180908203125
2018-02-11,CCE1,258.46063867259744
2018-02-11,CCE2,263.2080993652344
2018-02-12,CCE1,259.9168512099881
2018-02-12,CCE2,267.4964294433594
2018-02-13,CCE1,258.85677510410574
2018-02-13,CCE2,260.88751220703125
2018-02-14,CCE1,257.8163512393882
2018-02-14,CCE2,259.8154602050781
2018-02-15,CCE1,259.29730683176285
2018-02-15,CCE2,261.7053527832031
2018-02-16,CCE1,259.9963080682366
2018-02-16,CCE2,261.1392517089844
2018-02-17,CCE1,260.7158037183776
2018-02-17,CCE2,262.2501220703125
2018-02-18,CCE1,261.06808926276676
2018-02-18,CCE2,263.7347106933594
2018-02-19,CCE1,261.0588448955168
2018-02-19,CCE2,256.60382080078125
2018-02-20,CCE1,259.3152271004782
2018-02-20,CCE2,251.0143280029297
2018-02-21,CCE1,258.4032658117597
2018-02-21,CCE2,248.06988525390625
2018-02-22,CCE1,257.3181985296492
2018-02-22,CCE2,247.78163146972656
2018-02-23,CCE1,257.8872341215328
2018-02-23,CCE2,247.4338531494141
2018-02-24,CCE1,256.11719060703757
2018-02-24,CCE2,246.6633758544922
2018-02-25,CCE1,256.9391721539688
2018-02-25,CCE2,247.4944610595703
2018-02-26,CCE1,257.9620339583716
2018-02-26,CCE2,247.6675567626953
2018-02-27,CCE1,257.9677212442448
2018-02-27,CCE2,246.5365447998047
2018-02-28,CCE1,257.5608235356208
2018-02-28,CCE2,244.81179809570312
2018-03-01,CCE1,259.20359931296156
2018-03-01,CCE2,246.12863159179688
2018-03-02,CCE1,260.1691036166631
2018-03-02,CCE2,249.5921630859375
2018-03-03,CCE1,260.4887103090705
2018-03-03,CCE2,252.75845336914065
2018-03-04,CCE1,263.4702506209406
2018-03-04,CCE2,259.7983093261719
2018-03-05,CCE1,263.1658871922528
2018-03-05,CCE2,262.62664794921875
2018-03-06,CCE1,264.6087461928881
